id,speaker,speech,context,raw-dialouge,season,episode,title,airdate,runtime
12837,Sandy,"...Ohhhh, this is the tongue. And the whole thing is the... worm.  RUN FOR YOUR LIFE! ","freaks out they sprint away; the worm chomps down, roars angrily, and chases after them","...Ohhhh, this is the tongue. And the whole thing is the... worm. [freaks out] RUN FOR YOUR LIFE! [they sprint away; the worm chomps down, roars angrily, and chases after them]",02,34,"Sandy, SpongeBob, and the Worm",12-Oct-01,10
12838,SpongeBob,"So what's the plan, Sandy? ",they look back and see that the worm is approaching faster,"So what's the plan, Sandy? [they look back and see that the worm is approaching faster]",02,34,"Sandy, SpongeBob, and the Worm",12-Oct-01,10
12839,Sandy,Run faster!,,Run faster!,02,34,"Sandy, SpongeBob, and the Worm",12-Oct-01,10
12840,SpongeBob,"I could've thought of that. Hey, wait a minute! I was right, wasn't I?!",,"I could've thought of that. Hey, wait a minute! I was right, wasn't I?!",02,34,"Sandy, SpongeBob, and the Worm",12-Oct-01,10
12841,Sandy,Later!,,Later!,02,34,"Sandy, SpongeBob, and the Worm",12-Oct-01,10
12842,SpongeBob,"Ah, he is too big for you, isn't he?",,"Ah, he is too big for you, isn't he?",02,34,"Sandy, SpongeBob, and the Worm",12-Oct-01,10
12843,Sandy,"Not now, SpongeBob!",,"Not now, SpongeBob!",02,34,"Sandy, SpongeBob, and the Worm",12-Oct-01,10
12844,SpongeBob,I wanna hear you say it!,,I wanna hear you say it!,02,34,"Sandy, SpongeBob, and the Worm",12-Oct-01,10
12845,Sandy,Can we talk about this another time?,,Can we talk about this another time?,02,34,"Sandy, SpongeBob, and the Worm",12-Oct-01,10
12846,SpongeBob,Say it!,,Say it!,02,34,"Sandy, SpongeBob, and the Worm",12-Oct-01,10
12847,Sandy,SpongeBob!,,SpongeBob!,02,34,"Sandy, SpongeBob, and the Worm",12-Oct-01,10
12848,SpongeBob,"Say it, or I'll trip you! ","he continues running on one foot, the other poised to trip Sandy","Say it, or I'll trip you! [he continues running on one foot, the other poised to trip Sandy]",02,34,"Sandy, SpongeBob, and the Worm",12-Oct-01,10
12849,Sandy,No!,,No!,02,34,"Sandy, SpongeBob, and the Worm",12-Oct-01,10
12850,SpongeBob,Say it!,,Say it!,02,34,"Sandy, SpongeBob, and the Worm",12-Oct-01,10
12851,Sandy,Not now!,,Not now!,02,34,"Sandy, SpongeBob, and the Worm",12-Oct-01,10
12852,SpongeBob,Say it!,,Say it!,02,34,"Sandy, SpongeBob, and the Worm",12-Oct-01,10
12853,Sandy,"Okay! You were right, and I was wrong. I was wrong, wrong, wrong, wrong, wrong! Are you happy now?",,"Okay! You were right, and I was wrong. I was wrong, wrong, wrong, wrong, wrong! Are you happy now?",02,34,"Sandy, SpongeBob, and the Worm",12-Oct-01,10
12854,SpongeBob, I knew it. ,"smiles triumphantly the worm emits another huge growl; prompting the two to run even faster; they run up and down a sand mound, which the worm plows right through; they run past Fish 3, who is leaning over under his car's hood; his butt is bandaged up; the worm passes by and takes another bite out of him","[smiles triumphantly] I knew it. [the worm emits another huge growl; prompting the two to run even faster; they run up and down a sand mound, which the worm plows right through; they run past Fish 3, who is leaning over under his car's hood; his butt is bandaged up; the worm passes by and takes another bite out of him]",02,34,"Sandy, SpongeBob, and the Worm",12-Oct-01,10
12855,Unnamed Fish 3,Not again!,,Not again!,02,34,"Sandy, SpongeBob, and the Worm",12-Oct-01,10
12856,SpongeBob,"Uh, Sandy?",,"Uh, Sandy?",02,34,"Sandy, SpongeBob, and the Worm",12-Oct-01,10
12857,Sandy,Yeah?,,Yeah?,02,34,"Sandy, SpongeBob, and the Worm",12-Oct-01,10
12858,SpongeBob,What do we do now?,,What do we do now?,02,34,"Sandy, SpongeBob, and the Worm",12-Oct-01,10
12859,Sandy," I've got it! SpongeBob, you still got that paper clip and that string?",is panting and sweating; the worm growls again; Sandy sees the seemingly endless coral trees in front of them,"[is panting and sweating; the worm growls again; Sandy sees the seemingly endless coral trees in front of them] I've got it! SpongeBob, you still got that paper clip and that string?",02,34,"Sandy, SpongeBob, and the Worm",12-Oct-01,10
12860,SpongeBob,"I'm way ahead of you, Sandy.  Look, it's a necklace! S for ""SpongeBob"" or S for ""Sandy""! That way they can identify our bodies!",fashions a necklace out of them,"I'm way ahead of you, Sandy. [fashions a necklace out of them] Look, it's a necklace! S for ""SpongeBob"" or S for ""Sandy""! That way they can identify our bodies!",02,34,"Sandy, SpongeBob, and the Worm",12-Oct-01,10
12861,Sandy,"No, silly! How about S for ""save our skins""?  Yee-haw! Now this is what I call a rodeo! We'll be nice and safe up here!  We did it!","she takes the string and uses the hook of the paper clip to wrap the string around one of the coral trees; she grabs SpongeBob and swings them up and over the branch onto the worm's back the worm starts to plow off a cliff like a runaway train; Sandy and SpongeBob realize this, scream, and begin running toward the end of worm to the safety of the plateau; they jump off safely as the worm falls off the cliff","No, silly! How about S for ""save our skins""? [she takes the string and uses the hook of the paper clip to wrap the string around one of the coral trees; she grabs SpongeBob and swings them up and over the branch onto the worm's back] Yee-haw! Now this is what I call a rodeo! We'll be nice and safe up here! [the worm starts to plow off a cliff like a runaway train; Sandy and SpongeBob realize this, scream, and begin running toward the end of worm to the safety of the plateau; they jump off safely as the worm falls off the cliff] We did it!",02,34,"Sandy, SpongeBob, and the Worm",12-Oct-01,10
12862,SpongeBob,Yay! He'll never get out of there!,,Yay! He'll never get out of there!,02,34,"Sandy, SpongeBob, and the Worm",12-Oct-01,10
12863,Sandy,We saved the town!,,We saved the town!,02,34,"Sandy, SpongeBob, and the Worm",12-Oct-01,10
12864,SpongeBob,Yay! Let's go tell everybody! ,they leave the scene and new scene shows all the citizens still trying to push Bikini Bottom to safety; the city is now in the valley at the bottom of the cliff,Yay! Let's go tell everybody! [they leave the scene and new scene shows all the citizens still trying to push Bikini Bottom to safety; the city is now in the valley at the bottom of the cliff],02,34,"Sandy, SpongeBob, and the Worm",12-Oct-01,10
12865,Patrick,PUSH!!!!  PUSH!!!! ,citizens push the city push one last time,PUSH!!!! [citizens push the city] PUSH!!!! [push one last time],02,34,"Sandy, SpongeBob, and the Worm",12-Oct-01,10
12866,Citizens,Hooray! ,the worm lands on the city and crushes it,Hooray! [the worm lands on the city and crushes it],02,34,"Sandy, SpongeBob, and the Worm",12-Oct-01,10
12867,Worm,Ouuuuuch...,,Ouuuuuch...,02,34,"Sandy, SpongeBob, and the Worm",12-Oct-01,10
13733,SpongeBob,"Wow, it's Sunday, Gary! Guess what's for breakfast?",,"Wow, it's Sunday, Gary! Guess what's for breakfast?",02,01,Something Smells,20-Oct-00,11
13734,Gary,Meow.,,Meow.,02,01,Something Smells,20-Oct-00,11
13735,SpongeBob," That's right!  A sundae!  Whoops... Looks like we're out of ice cream. Guess I'll have to use something else... Ketchup!  Hmmm... Bananas... Cherries... Boring.  Ah, here we go! Onions!  Ready, Gary?","The scene changes to show the two his kitchen. SpongeBob opens the door. puts a bowl on the kitchen counter runs to the freezer and finds it empty Runs back to the bowl with a big bottle of Ketchup. He squeezes a bunch of ketchup into the bowl. He runs over to a cupboard closes cupboard door runs up to the counter with two sacks that say ""onions"" on them.","[The scene changes to show the two his kitchen. SpongeBob opens the door.] That's right! [puts a bowl on the kitchen counter] A sundae! [runs to the freezer and finds it empty] Whoops... Looks like we're out of ice cream. Guess I'll have to use something else... Ketchup! [Runs back to the bowl with a big bottle of Ketchup. He squeezes a bunch of ketchup into the bowl. He runs over to a cupboard] Hmmm... Bananas... Cherries... Boring. [closes cupboard door] Ah, here we go! Onions! [runs up to the counter with two sacks that say ""onions"" on them.] Ready, Gary?",02,01,Something Smells,20-Oct-00,11
13736,Gary,Meow. ,Plays a violin while SpongeBob cries while peeling the onions into the bowl,Meow. [Plays a violin while SpongeBob cries while peeling the onions into the bowl],02,01,Something Smells,20-Oct-00,11
13737,SpongeBob,"Just one more thing! Pea...  ...nuts. Gary!  Our peanuts jar is totally empty!  Hmmm...  Wait! I know one other place we can find peanuts.  Good thing I still have these peanut plants growing in the windowsill.  A little texture never hurt. There we go.  This sundae's gonna taste great!  Aren't you going to help me, Gary? Gary? Oh, well. More for me!  You know what they say, Gary. I'm easy like Sunday morning.  Okay, let's see my to-do list.  Go to work, go to work, go to work, go to work, go to work..  Wait, that's not right. I need the one for Sunday.  Ah, here we go. 'Say hi to everyone in Bikini Bottom'.  Hello.  Some people are even late on Sunday.  Hi, Mailfish.  Hi, Mrs. Crossing Guard! ","opens up another cupboard, but finds an empty jar He walks over to Gary while shaking the empty jar Gary burps snaps fingers looks in the bathroom and finds a peanut plant in front of the window throws the plant into the sundae bowl gets out a spoon He turns around takes a few spoonfuls. Scene cuts to SpongeBob coming out of the kitchen with a bunch of stink coming out with him. He drops his spoon while Gary hides behind a coral plant. ""morning"" comes out of SpongeBob's mouth and wraps itself around Gary's eyes, twisting them. The scene changes to show SpongeBob outside his house. takes out a big long list his list ""droops"" takes out a small piece of paper runs off. Scene cuts to SpongeBob running up to a citizen citizen runs off in disgust of his bad breath. SpongeBob waves SpongeBob notices a mailman mailman smells SpongeBob's bad breath and he breaks his skin into a smaller fish and then into another smaller fish. SpongeBob hears a whistling noise crossing guard gets a whiff of his bad breath","Just one more thing! Pea... [opens up another cupboard, but finds an empty jar] ...nuts. Gary! [He walks over to Gary while shaking the empty jar] Our peanuts jar is totally empty! [Gary burps] Hmmm... [snaps fingers] Wait! I know one other place we can find peanuts. [looks in the bathroom and finds a peanut plant in front of the window] Good thing I still have these peanut plants growing in the windowsill. [throws the plant into the sundae bowl] A little texture never hurt. There we go. [gets out a spoon] This sundae's gonna taste great! [He turns around] Aren't you going to help me, Gary? Gary? Oh, well. More for me! [takes a few spoonfuls. Scene cuts to SpongeBob coming out of the kitchen with a bunch of stink coming out with him. He drops his spoon while Gary hides behind a coral plant.] You know what they say, Gary. I'm easy like Sunday morning. [""morning"" comes out of SpongeBob's mouth and wraps itself around Gary's eyes, twisting them. The scene changes to show SpongeBob outside his house.] Okay, let's see my to-do list. [takes out a big long list] Go to work, go to work, go to work, go to work, go to work.. [his list ""droops""] Wait, that's not right. I need the one for Sunday. [takes out a small piece of paper] Ah, here we go. 'Say hi to everyone in Bikini Bottom'. [runs off. Scene cuts to SpongeBob running up to a citizen] Hello. [citizen runs off in disgust of his bad breath. SpongeBob waves] Some people are even late on Sunday. [SpongeBob notices a mailman] Hi, Mailfish. [mailman smells SpongeBob's bad breath and he breaks his skin into a smaller fish and then into another smaller fish. SpongeBob hears a whistling noise] Hi, Mrs. Crossing Guard! [crossing guard gets a whiff of his bad breath]",02,01,Something Smells,20-Oct-00,11
13738,Mrs. Crossing Guard,Mother of mercy! ,"children walk across the street and then the sound of a crashing car sounds, but it’s revealed to actually be a parade","Mother of mercy! [children walk across the street and then the sound of a crashing car sounds, but it’s revealed to actually be a parade]",02,01,Something Smells,20-Oct-00,11
13739,SpongeBob,"Wow! A parade! Hi, parade!   Hi, tuba player, hi, drummer, hi, guy with the cymbals, hi, trumpeter, hi tambourine girl, hi, timbale man, hi, didgeridoo player,  hi, triangle player, hi, guy with the kettle drum, hi, pianist, hi, guy with the flute. And heeelllooo, Dolly! ","the band stops didgeridoo player wears a big skirt, hat, sunglasses the stench ball rolls down the street, knocking the band out like a bunch of bowling pins and scattering them about. They all run out wailing in pain and disgust. The whole town is soon deserted","Wow! A parade! Hi, parade! [the band stops]  Hi, tuba player, hi, drummer, hi, guy with the cymbals, hi, trumpeter, hi tambourine girl, hi, timbale man, hi, didgeridoo player, [didgeridoo player wears a big skirt, hat, sunglasses] hi, triangle player, hi, guy with the kettle drum, hi, pianist, hi, guy with the flute. And heeelllooo, Dolly! [the stench ball rolls down the street, knocking the band out like a bunch of bowling pins and scattering them about. They all run out wailing in pain and disgust. The whole town is soon deserted]",02,01,Something Smells,20-Oct-00,11
13740,Fish bands,My leg! My leg! ,they all run away from the stench,My leg! My leg! [they all run away from the stench],02,01,Something Smells,20-Oct-00,11
13741,SpongeBob,"Was it something I said?  Something weird is going on today. Everyone is running away from me. And now...  ...giant piles of bubble gum?! Oh, what next? ",he walks down the street he notices a giant pink wad on a bench Patrick's head pops out from it,"Was it something I said? [he walks down the street] Something weird is going on today. Everyone is running away from me. And now... [he notices a giant pink wad on a bench] ...giant piles of bubble gum?! Oh, what next? [Patrick's head pops out from it]",02,01,Something Smells,20-Oct-00,11
13742,Patrick,"Hi, SpongeBob. ",his appendages form from the wad,"Hi, SpongeBob. [his appendages form from the wad]",02,01,Something Smells,20-Oct-00,11
13743,SpongeBob,"Oh, hi, Patrick. I'm confused.",,"Oh, hi, Patrick. I'm confused.",02,01,Something Smells,20-Oct-00,11
13744,Patrick,"Yes, I am.",,"Yes, I am.",02,01,Something Smells,20-Oct-00,11
13745,SpongeBob,"Patrick, everyone is running away from me. Watch.  Hi, building!  I just don't get it.","he walks over to a building the stench bounces off the building, and it slowly moves away. SpongeBob walks back to Patrick","Patrick, everyone is running away from me. Watch. [he walks over to a building] Hi, building! [the stench bounces off the building, and it slowly moves away. SpongeBob walks back to Patrick] I just don't get it.",02,01,Something Smells,20-Oct-00,11
13746,Patrick,I don't either. Maybe it's the way you're dressed. ,"pan up slowly at SpongeBob's clothes, looking fancy","I don't either. Maybe it's the way you're dressed. [pan up slowly at SpongeBob's clothes, looking fancy]",02,01,Something Smells,20-Oct-00,11
13747,Both,Nah.,,Nah.,02,01,Something Smells,20-Oct-00,11
13748,Patrick,Maybe it's your voice. ,"SpongeBob laughs  for an extended time, then stops","Maybe it's your voice. [SpongeBob laughs  for an extended time, then stops]",02,01,Something Smells,20-Oct-00,11
13749,SpongeBob,"Good one, Patrick.",,"Good one, Patrick.",02,01,Something Smells,20-Oct-00,11
13750,Patrick,"Well, maybe it's just because you're ugly.",,"Well, maybe it's just because you're ugly.",02,01,Something Smells,20-Oct-00,11
13751,SpongeBob,Ugly?  You gotta be kiddin' me..,"he puts a finger in his mouth, wipes his forehead with it, then strikes a pose. A spotlight goes off","Ugly? [he puts a finger in his mouth, wipes his forehead with it, then strikes a pose. A spotlight goes off] You gotta be kiddin' me..",02,01,Something Smells,20-Oct-00,11
13752,Patrick,Better try the reflection test. ,he pulls out a large mirror,Better try the reflection test. [he pulls out a large mirror],02,01,Something Smells,20-Oct-00,11
13753,SpongeBob, Hi. ,"to his reflection the stench hits his reflection, and the reflection takes a hammer and breaks the mirror. Pat peeks through it","[to his reflection] Hi. [the stench hits his reflection, and the reflection takes a hammer and breaks the mirror. Pat peeks through it]",02,01,Something Smells,20-Oct-00,11
13754,Patrick,Ugly.,,Ugly.,02,01,Something Smells,20-Oct-00,11
13755,SpongeBob,Oh no! I can't be ugly! I can't be! I can't be ugly!  Am I ugly?  Am I ugly? ,"he runs up to a couple the two catch a whiff on the stench. The husband pulls down a hook, the two bites down on it and the hook is reeled in. SpongeBob runs off and latches onto a car's windshield the stench goes around the glass and hits the driver's eyes","Oh no! I can't be ugly! I can't be! I can't be ugly! [he runs up to a couple] Am I ugly? [the two catch a whiff on the stench. The husband pulls down a hook, the two bites down on it and the hook is reeled in. SpongeBob runs off and latches onto a car's windshield] Am I ugly? [the stench goes around the glass and hits the driver's eyes]",02,01,Something Smells,20-Oct-00,11
13756,Driver,My eyes! My eyes!,,My eyes! My eyes!,02,01,Something Smells,20-Oct-00,11
13757,SpongeBob,Oof I'm ugly... ,cut to night at SpongeBob's house. Lightning strikes repeatedly as Patrick walks in,Oof I'm ugly... [cut to night at SpongeBob's house. Lightning strikes repeatedly as Patrick walks in],02,01,Something Smells,20-Oct-00,11
13758,Patrick,"SpongeBob, can I borrow some bath beads?  SpongeBob? ","he walks through the dark house. He opens the library door. It's pitch dark, except for a light from the fire. SpongeBob mournfully plays Phantom of the Opera-style organ music. Patrick walks up to him, and he stops playing. the lights go on, and SpongeBob turns. He's wearing a Groucho Marx-esque nose and glasses, and a dark cape. He turns his back to Patrick.","SpongeBob, can I borrow some bath beads? [he walks through the dark house. He opens the library door. It's pitch dark, except for a light from the fire. SpongeBob mournfully plays Phantom of the Opera-style organ music. Patrick walks up to him, and he stops playing.] SpongeBob? [the lights go on, and SpongeBob turns. He's wearing a Groucho Marx-esque nose and glasses, and a dark cape. He turns his back to Patrick.]",02,01,Something Smells,20-Oct-00,11
13759,SpongeBob,Go. Run away like all the others. No one would want a friend as ugly as I am. ,he hits down on the organ,Go. Run away like all the others. No one would want a friend as ugly as I am. [he hits down on the organ],02,01,Something Smells,20-Oct-00,11
13760,Patrick,"Sure they would! It makes them feel better about the way they look! Maybe a story will cheer you up.  It's called, 'The Ugly Barnacle.'  Once there was an ugly barnacle. He was so ugly that everyone died! The end. ","he picks SpongeBob up, without glasses or cape, up and puts him in his comfy chair SpongeBob listens attentively Patrick grins, oblivious to his story's bad message","Sure they would! It makes them feel better about the way they look! Maybe a story will cheer you up. [he picks SpongeBob up, without glasses or cape, up and puts him in his comfy chair] It's called, 'The Ugly Barnacle.' [SpongeBob listens attentively] Once there was an ugly barnacle. He was so ugly that everyone died! The end. [Patrick grins, oblivious to his story's bad message]",02,01,Something Smells,20-Oct-00,11
13761,SpongeBob,"That didn't help at all.  How long? How long have I been ugly, Patrick?",he starts sobbing,"That didn't help at all. [he starts sobbing] How long? How long have I been ugly, Patrick?",02,01,Something Smells,20-Oct-00,11
13762,Patrick,"As long as I can remember. You poor ugly thing, you. ",SpongeBob clings on Patrick,"As long as I can remember. You poor ugly thing, you. [SpongeBob clings on Patrick]",02,01,Something Smells,20-Oct-00,11
13763,SpongeBob,"Help me! I'm so ashamed! I'm spiraling! I'm spiraling!  Thanks, Patrick.  It's okay, Patrick. Spiraling, over.","Patrick smacks SpongeBob in the face, twisting his head around Patrick holds his hand up again, and SpongeBob stops him, stammering","Help me! I'm so ashamed! I'm spiraling! I'm spiraling! [Patrick smacks SpongeBob in the face, twisting his head around] Thanks, Patrick. [Patrick holds his hand up again, and SpongeBob stops him, stammering] It's okay, Patrick. Spiraling, over.",02,01,Something Smells,20-Oct-00,11
13764,Patrick,"Just do what I do when I have problems.  Scream!  Come on, buddy. I'll help you.  Okay, now, say it.  Say it.",screaming SpongeBob is covered with spit from Patrick. Patrick grabs SpongeBob and runs off cut to SpongeBob and Patrick on the roof SpongeBob hesitates,"Just do what I do when I have problems. [screaming] Scream! [SpongeBob is covered with spit from Patrick. Patrick grabs SpongeBob and runs off] Come on, buddy. I'll help you. [cut to SpongeBob and Patrick on the roof] Okay, now, say it. [SpongeBob hesitates] Say it.",02,01,Something Smells,20-Oct-00,11
13765,SpongeBob,I can't.,,I can't.,02,01,Something Smells,20-Oct-00,11
13766,Patrick,"SpongeBob, you're never going to feel better unless you get this thing off your chest. ",we see SpongeBob has a alien-like leach sucking on his chest,"SpongeBob, you're never going to feel better unless you get this thing off your chest. [we see SpongeBob has a alien-like leach sucking on his chest]",02,01,Something Smells,20-Oct-00,11
13767,SpongeBob,"I know, Patrick. ",he pulls it off and throws it aside,"I know, Patrick. [he pulls it off and throws it aside]",02,01,Something Smells,20-Oct-00,11
13768,Patrick,Say it. Say it.,,Say it. Say it.,02,01,Something Smells,20-Oct-00,11
13769,SpongeBob,I'm ugly.,,I'm ugly.,02,01,Something Smells,20-Oct-00,11
13770,Patrick,You're ugly and what...?,,You're ugly and what...?,02,01,Something Smells,20-Oct-00,11
13771,SpongeBob,Square?,,Square?,02,01,Something Smells,20-Oct-00,11
13772,Patrick,No. Proud.,,No. Proud.,02,01,Something Smells,20-Oct-00,11
13773,SpongeBob,I'm ugly and I'm proud.,,I'm ugly and I'm proud.,02,01,Something Smells,20-Oct-00,11
13774,Patrick,Good! Say it louder.,,Good! Say it louder.,02,01,Something Smells,20-Oct-00,11
13775,SpongeBob, I'm ugly and I'm proud.,louder,[louder] I'm ugly and I'm proud.,02,01,Something Smells,20-Oct-00,11
13776,Patrick,Louder.,,Louder.,02,01,Something Smells,20-Oct-00,11
13777,SpongeBob, I'm ugly and I'm proud.,louder,[louder] I'm ugly and I'm proud.,02,01,Something Smells,20-Oct-00,11
13778,Patrick,Louder!,,Louder!,02,01,Something Smells,20-Oct-00,11
13779,SpongeBob, I'm ugly and I'm proud!  I'm ugly and I'm proud! I'm ugly and I'm proud!,"yelling pan over to Squidward's roof, where he's tanning","[yelling] I'm ugly and I'm proud! [pan over to Squidward's roof, where he's tanning] I'm ugly and I'm proud! I'm ugly and I'm proud!",02,01,Something Smells,20-Oct-00,11
13780,Squidward,Is that what he calls it? ,SpongeBob is breathing heavily,Is that what he calls it? [SpongeBob is breathing heavily],02,01,Something Smells,20-Oct-00,11
13781,SpongeBob,That felt great! I feel empowered.,,That felt great! I feel empowered.,02,01,Something Smells,20-Oct-00,11
13782,Patrick,So whaddya wanna do now?,,So whaddya wanna do now?,02,01,Something Smells,20-Oct-00,11
13783,SpongeBob,I don't know. How about a movie?  Pardon me. Ugly sponge coming through. ,"cut to 'The Reef' movie theater. SpongeBob and Patrick walk into a crowded theater. The two go down the front row two fish smell SpongeBob's breath, their pupils turn to crosses, and they float upward","I don't know. How about a movie? [cut to 'The Reef' movie theater. SpongeBob and Patrick walk into a crowded theater. The two go down the front row] Pardon me. Ugly sponge coming through. [two fish smell SpongeBob's breath, their pupils turn to crosses, and they float upward]",02,01,Something Smells,20-Oct-00,11
13784,Patrick,People respect self esteem. ,he and SpongeBob sit down in the two now empty seats. SpongeBob leans over to a woman sitting next to him,People respect self esteem. [he and SpongeBob sit down in the two now empty seats. SpongeBob leans over to a woman sitting next to him],02,01,Something Smells,20-Oct-00,11
13785,SpongeBob,"Hi. I am very ugly. But you should enjoy the movie anyway.  Excuse me, sir. I hope my horrible ugliness won't be a distraction to you.","the stench burns the woman's eyes, complexion, and hair off, and her head is now all charred. SpongeBob leans over Patrick to the man beside Patrick, who is a blue version of Fred.","Hi. I am very ugly. But you should enjoy the movie anyway. [the stench burns the woman's eyes, complexion, and hair off, and her head is now all charred. SpongeBob leans over Patrick to the man beside Patrick, who is a blue version of Fred.] Excuse me, sir. I hope my horrible ugliness won't be a distraction to you.",02,01,Something Smells,20-Oct-00,11
13786,Fred,"Not at all, boy.  Deuueaugh! ","sniffs Smells SpongeBob's bad breath. Makes a sourly disgusted expression, screams out a disgusted noise, and then quickly runs away","Not at all, boy. [sniffs] Deuueaugh! [Smells SpongeBob's bad breath. Makes a sourly disgusted expression, screams out a disgusted noise, and then quickly runs away]",02,01,Something Smells,20-Oct-00,11
13787,Patrick," Don't worry about him, SpongeBob. He's just a-  SpongeBob? SpongeBob, what's wrong?",to SpongeBob he notices his friend crying,"[to SpongeBob] Don't worry about him, SpongeBob. He's just a- [he notices his friend crying] SpongeBob? SpongeBob, what's wrong?",02,01,Something Smells,20-Oct-00,11
13788,SpongeBob," I can't do this, Patrick! I've tried, and I've tried,  but I'm not always as confident as I look. Maybe I'd better just go back and hide. ","sobbing he turns around, revealing an extremely deflated face Patrick goes from sad to angry","[sobbing] I can't do this, Patrick! I've tried, and I've tried, [he turns around, revealing an extremely deflated face] but I'm not always as confident as I look. Maybe I'd better just go back and hide. [Patrick goes from sad to angry]",02,01,Something Smells,20-Oct-00,11
13789,Patrick," What is wrong with you people?!  Afraid to look ugliness in the face?  Well, here! Look at it!  It's ugly, isn't it?!  You look at it!","loudly he stands up, dropping his drinks in the process he picks up SpongeBob the stench pours into the audience he points SpongeBob at five people","[loudly] What is wrong with you people?! [he stands up, dropping his drinks in the process] Afraid to look ugliness in the face? [he picks up SpongeBob] Well, here! Look at it! [the stench pours into the audience] It's ugly, isn't it?! [he points SpongeBob at five people] You look at it!",02,01,Something Smells,20-Oct-00,11
13790,SpongeBob,Hello.,,Hello.,02,01,Something Smells,20-Oct-00,11
13791,Patrick,You look at it!,,You look at it!,02,01,Something Smells,20-Oct-00,11
13792,SpongeBob,Hi.,,Hi.,02,01,Something Smells,20-Oct-00,11
13793,Patrick, Look at it!  Look at it! Look at it! Look at it! I want all of you to look at it!,points SpongeBob at the whole audience the entire room empties out,[points SpongeBob at the whole audience] Look at it! [the entire room empties out] Look at it! Look at it! Look at it! I want all of you to look at it!,02,01,Something Smells,20-Oct-00,11
13794,SpongeBob,"They all ran away, Patrick.",,"They all ran away, Patrick.",02,01,Something Smells,20-Oct-00,11
13795,Patrick,I bet there's no line at the snack bar.  Hello...? Hello...? They must be on break.,cut to the snack bar. Patrick leans over the counter,I bet there's no line at the snack bar. [cut to the snack bar. Patrick leans over the counter] Hello...? Hello...? They must be on break.,02,01,Something Smells,20-Oct-00,11
13796,SpongeBob,"Oh, wait, Patrick! I just remembered.  I've got some of my peanut-onion sundae we can share!",he reaches in his pocket and pulls out some of his sundae,"Oh, wait, Patrick! I just remembered. [he reaches in his pocket and pulls out some of his sundae] I've got some of my peanut-onion sundae we can share!",02,01,Something Smells,20-Oct-00,11
13797,Patrick,"That looks great!  Oh, I gotta go to the restroom!  I'm out of soap, can I borrow- ","closes his mouth on SpongeBob's hand, and sucks out the sundae. Patrick sighs with relief, but he starts to feel funny, His stomach makes engine spluttering noises he runs off. Cut to the bathroom, where Patrick and Wobbles wash their hands at the sink the stench reaches the guy","That looks great! [closes his mouth on SpongeBob's hand, and sucks out the sundae. Patrick sighs with relief, but he starts to feel funny, His stomach makes engine spluttering noises] Oh, I gotta go to the restroom! [he runs off. Cut to the bathroom, where Patrick and Wobbles wash their hands at the sink] I'm out of soap, can I borrow- [the stench reaches the guy]",02,01,Something Smells,20-Oct-00,11
13798,Wobbles,Stay back!,,Stay back!,02,01,Something Smells,20-Oct-00,11
13799,Patrick,I just want some-,,I just want some-,02,01,Something Smells,20-Oct-00,11
13800,Wobbles,Here! Here's my money!  Take it! Take it and go away!,he drops it,Here! Here's my money! [he drops it] Take it! Take it and go away!,02,01,Something Smells,20-Oct-00,11
13801,Patrick,"My hands aren't that dirty...  Hey, you guys want to hear a bathroom joke?",he walks over to a line of three fish waiting at a stall,"My hands aren't that dirty... [he walks over to a line of three fish waiting at a stall] Hey, you guys want to hear a bathroom joke?",02,01,Something Smells,20-Oct-00,11
13802,Clay,You tryin' to kill us?!,,You tryin' to kill us?!,02,01,Something Smells,20-Oct-00,11
13803,Patrick, Oh... Oh! I caught the ugly!,In shock,[In shock] Oh... Oh! I caught the ugly!,02,01,Something Smells,20-Oct-00,11
13804,SpongeBob,"Patrick, is everything okay in here?  What are you doing in there, Patrick?",he hears Patrick sobbing. He opens a stall door and sees Patrick sitting on the toilet with a bag over his head,"Patrick, is everything okay in here? [he hears Patrick sobbing. He opens a stall door and sees Patrick sitting on the toilet with a bag over his head] What are you doing in there, Patrick?",02,01,Something Smells,20-Oct-00,11
13805,Patrick,Wouldn't you like to know?,,Wouldn't you like to know?,02,01,Something Smells,20-Oct-00,11
13806,SpongeBob,And why is that bag on your head?,,And why is that bag on your head?,02,01,Something Smells,20-Oct-00,11
13807,Patrick,"Why? Oh, no reason. Except you gave me the ugly!  What am I gonna do? I can't go out looking like this!",he whips the bag off. SpongeBob recoils and gasps. Patrick walks out,"Why? Oh, no reason. Except you gave me the ugly! [he whips the bag off. SpongeBob recoils and gasps. Patrick walks out] What am I gonna do? I can't go out looking like this!",02,01,Something Smells,20-Oct-00,11
13808,SpongeBob,Just remember what we talked about. There's power in pride.,,Just remember what we talked about. There's power in pride.,02,01,Something Smells,20-Oct-00,11
13809,Patrick,"That may be fine for you, but I was one of the beautiful people. Now look at me!  I'm almost as ugly as you! I always thought if I was as ugly as that guy, I don't know what I'd do.",his breath reaches SpongeBob and he holds his nose in disgust,"That may be fine for you, but I was one of the beautiful people. Now look at me! [his breath reaches SpongeBob and he holds his nose in disgust] I'm almost as ugly as you! I always thought if I was as ugly as that guy, I don't know what I'd do.",02,01,Something Smells,20-Oct-00,11
13810,SpongeBob,Patrick...?,,Patrick...?,02,01,Something Smells,20-Oct-00,11
