id,speaker,speech,context,raw-dialouge,season,episode,title,airdate,runtime
12398,Squidward, H-h-huh?,sleepily,[sleepily] H-h-huh?,01,11,Home Sweet Pineapple,14-Aug-99,10
12399,SpongeBob,Squidward?,,Squidward?,01,11,Home Sweet Pineapple,14-Aug-99,10
12400,Squidward, Whoa. Huh? Wha-what?,sleepily,[sleepily] Whoa. Huh? Wha-what?,01,11,Home Sweet Pineapple,14-Aug-99,10
12401,SpongeBob,"Squidward, could we stay here a couple of days or a month or two?",,"Squidward, could we stay here a couple of days or a month or two?",01,11,Home Sweet Pineapple,14-Aug-99,10
12402,Squidward," Uh, yeah, wha-wha-whatever.",sleepily,"[sleepily] Uh, yeah, wha-wha-whatever.",01,11,Home Sweet Pineapple,14-Aug-99,10
12403,SpongeBob,"Thanks. Thanks, Squidward.  Squidward, could you scoot over a little?",gets in bed with Squidward,"Thanks. Thanks, Squidward. [gets in bed with Squidward] Squidward, could you scoot over a little?",01,11,Home Sweet Pineapple,14-Aug-99,10
12404,Squidward," Uh, oh, yeah, sure. ",sleepily scoots over to the side,"[sleepily] Uh, oh, yeah, sure. [scoots over to the side]",01,11,Home Sweet Pineapple,14-Aug-99,10
12405,SpongeBob,"While you're at it, could you get me a glass of water?",,"While you're at it, could you get me a glass of water?",01,11,Home Sweet Pineapple,14-Aug-99,10
12406,Squidward," Okay. Hmmm, yeah, sure. ","sleepily Sleepily talks a bit, gets out of bed and walks off, then comes back with a glass of water","[sleepily] Okay. Hmmm, yeah, sure. [Sleepily talks a bit, gets out of bed and walks off, then comes back with a glass of water]",01,11,Home Sweet Pineapple,14-Aug-99,10
12407,SpongeBob,"Yeah, this is a real swell place you got here.  Thanks, buddy.",Squidward hands SpongeBob the glass,"Yeah, this is a real swell place you got here. [Squidward hands SpongeBob the glass] Thanks, buddy.",01,11,Home Sweet Pineapple,14-Aug-99,10
12408,Squidward, Uh-huh. Y-you're welcome. ,sleepily SpongeBob drinks the water,[sleepily] Uh-huh. Y-you're welcome. [SpongeBob drinks the water],01,11,Home Sweet Pineapple,14-Aug-99,10
12409,SpongeBob,"Yeah, I like sleepovers.",,"Yeah, I like sleepovers.",01,11,Home Sweet Pineapple,14-Aug-99,10
12410,Squidward," Yeah. Me, too.",sleepily,"[sleepily] Yeah. Me, too.",01,11,Home Sweet Pineapple,14-Aug-99,10
12411,SpongeBob,"Yep, this is great. Good night, Squidward.",,"Yep, this is great. Good night, Squidward.",01,11,Home Sweet Pineapple,14-Aug-99,10
12412,Squidward," Good night, SpongeBob.   Good night, SpongeBob.  Tum-ta-dum! Today's the big day, Squidward! Don't wanna be late!  Gotta hurry! Hold it! Hold everything!  I would not want to miss this. The day SpongeBob moves! I can't believe it's really happening.","yawns Squidward's eyes pop open. Squidward opens the door and SpongeBob and Gary walk out unhappy night turns to day then rooster crows to wake everyone up. Squidward opens his eyes excitedly he flies into his closet, gets dressed, and goes outside SpongeBob and Patrick stand outside, with bags","[yawns] Good night, SpongeBob. [Squidward's eyes pop open. Squidward opens the door and SpongeBob and Gary walk out] [unhappy] Good night, SpongeBob. [night turns to day then rooster crows to wake everyone up. Squidward opens his eyes excitedly] Tum-ta-dum! Today's the big day, Squidward! Don't wanna be late! [he flies into his closet, gets dressed, and goes outside] Gotta hurry! Hold it! Hold everything! [SpongeBob and Patrick stand outside, with bags] I would not want to miss this. The day SpongeBob moves! I can't believe it's really happening.",01,11,Home Sweet Pineapple,14-Aug-99,10
12413,SpongeBob,"Don't worry, Squidward. I'll come visit you.",,"Don't worry, Squidward. I'll come visit you.",01,11,Home Sweet Pineapple,14-Aug-99,10
12414,Squidward,"Don't try to cheer me up, SpongeBob.  Please.",changes his smile to a frown briefly,"Don't try to cheer me up, SpongeBob. [changes his smile to a frown briefly] Please.",01,11,Home Sweet Pineapple,14-Aug-99,10
12415,SpongeBob,Here come my parents. ,Patrick beings to cry and the car horn sounds as SpongeBob's parents drive up,Here come my parents. [Patrick beings to cry and the car horn sounds as SpongeBob's parents drive up],01,11,Home Sweet Pineapple,14-Aug-99,10
12416,Mrs. SquarePants,"SpongeBob! Hi, honey, we're here!",,"SpongeBob! Hi, honey, we're here!",01,11,Home Sweet Pineapple,14-Aug-99,10
12417,Mr. SquarePants,"Come on, SpongeBob, hurry, hurry, son, your mother has dinner waiting.",,"Come on, SpongeBob, hurry, hurry, son, your mother has dinner waiting.",01,11,Home Sweet Pineapple,14-Aug-99,10
12418,SpongeBob,"Hi, Mom.",,"Hi, Mom.",01,11,Home Sweet Pineapple,14-Aug-99,10
12419,Squidward,"Hello, Mrs. SquarePants! Let me help you with these bags. ",picks up the bags and carries them to the car,"Hello, Mrs. SquarePants! Let me help you with these bags. [picks up the bags and carries them to the car]",01,11,Home Sweet Pineapple,14-Aug-99,10
12420,SpongeBob,"Just give me a minute.  I cannot hold onto you any longer, little pebble.  You hold too many memories.  Well, Squidward, this is goodbye. ","walks back to where his house used to be buries it into the ground in the middle of where his house used to be as he starts to cry, a tear falls from his nose and into the ground where the seed absorbs it, it then starts to glow. Then SpongeBob shakes Squidward's hand walks away","Just give me a minute. [walks back to where his house used to be] I cannot hold onto you any longer, little pebble. [buries it into the ground in the middle of where his house used to be] You hold too many memories. [as he starts to cry, a tear falls from his nose and into the ground where the seed absorbs it, it then starts to glow. Then SpongeBob shakes Squidward's hand] Well, Squidward, this is goodbye. [walks away]",01,11,Home Sweet Pineapple,14-Aug-99,10
12421,Squidward,"Goodbye, SpongeBob, goodbye.  Goodbye, SpongeBob. Bye-bye-bye. Goodbye, SpongeBob. Ha-ha. Goodbye, goodbye. ","dances Patrick lies on the ground, bawling, as SpongeBob gets in the car","Goodbye, SpongeBob, goodbye. [dances] Goodbye, SpongeBob. Bye-bye-bye. Goodbye, SpongeBob. Ha-ha. Goodbye, goodbye. [Patrick lies on the ground, bawling, as SpongeBob gets in the car]",01,11,Home Sweet Pineapple,14-Aug-99,10
12422,Mrs. Squarepants,"Come on, SpongeBob.",,"Come on, SpongeBob.",01,11,Home Sweet Pineapple,14-Aug-99,10
12423,SpongeBob,"Goodbye, Patrick. Goodbye, Bikini Bottom. ","Patrick holds onto the back of the boat, lifting the front into the air, as he cries","Goodbye, Patrick. Goodbye, Bikini Bottom. [Patrick holds onto the back of the boat, lifting the front into the air, as he cries]",01,11,Home Sweet Pineapple,14-Aug-99,10
12424,Squidward," SpongeBob is leaving. He's leaving, he's leaving!  La, la, la, la, la, la, la ha ha ha ha!  He leaving, ha ha!  SpongeBob is leaving, he's leaving! ","still dancing the seed shakes violently the seed shakes even more violently seed still shakes, then it sprouts three roots Suddenly, the ground starts shaking. Squidward stops dancing, while SpongeBob, his parents and Patrick stare, bemused. A giant green stem grows out of the ground, SpongeBob's house grows from the plant and drops where his old house used to be and on Squidward. The stem then goes back into the ground","[still dancing] SpongeBob is leaving. He's leaving, he's leaving! [the seed shakes violently] La, la, la, la, la, la, la ha ha ha ha! [the seed shakes even more violently] He leaving, ha ha! [seed still shakes, then it sprouts three roots] SpongeBob is leaving, he's leaving! [Suddenly, the ground starts shaking. Squidward stops dancing, while SpongeBob, his parents and Patrick stare, bemused. A giant green stem grows out of the ground, SpongeBob's house grows from the plant and drops where his old house used to be and on Squidward. The stem then goes back into the ground]",01,11,Home Sweet Pineapple,14-Aug-99,10
12425,SpongeBob,"My house is back!  Aww! Good old pineapple! It was exactly where it used to be!  Aww, Squidward, isn't this great? I'm back forever!","SpongeBob, his parents, and Patrick all happily run into the pineapple continues praising all of the returned belongings he possessed in his original house. SpongeBob returns to Squidward lying under the floor","My house is back! [SpongeBob, his parents, and Patrick all happily run into the pineapple] Aww! Good old pineapple! It was exactly where it used to be! [continues praising all of the returned belongings he possessed in his original house. SpongeBob returns to Squidward lying under the floor] Aww, Squidward, isn't this great? I'm back forever!",01,11,Home Sweet Pineapple,14-Aug-99,10
12426,Squidward, Forever?,muffled,[muffled] Forever?,01,11,Home Sweet Pineapple,14-Aug-99,10
13328,Mr. Krabs," Where could they be? They should've been here hours ago! Arrgh! Not a customer in sight. If I don't make any money today, I'll surely break out in a rash!",Looks around the Krusty Krab with a telescope,"[Looks around the Krusty Krab with a telescope] Where could they be? They should've been here hours ago! Arrgh! Not a customer in sight. If I don't make any money today, I'll surely break out in a rash!",01,34,Arrgh!,15-Mar-00,10
13329,SpongeBob,"Yippee! I'm rich! Look, Patrick, eight gold doubloons!",,"Yippee! I'm rich! Look, Patrick, eight gold doubloons!",01,34,Arrgh!,15-Mar-00,10
13330,Mr. Krabs,"Wait, I saw it first! Hah!  Mine, mine! Huh?!",Jumps onto table and sweats,"Wait, I saw it first! Hah! [Jumps onto table and sweats] Mine, mine! Huh?!",01,34,Arrgh!,15-Mar-00,10
13331,SpongeBob,"Boy, Mr. Krabs, you sure are sweaty.",,"Boy, Mr. Krabs, you sure are sweaty.",01,34,Arrgh!,15-Mar-00,10
13332,Mr. Krabs,What's this? Where are the doubloons?,,What's this? Where are the doubloons?,01,34,Arrgh!,15-Mar-00,10
13333,SpongeBob," There are no real doubloons, Mr. Krabs! It's a game: ""The Flying Dutchman's Treasure Hunt"".",laughs,"[laughs] There are no real doubloons, Mr. Krabs! It's a game: ""The Flying Dutchman's Treasure Hunt"".",01,34,Arrgh!,15-Mar-00,10
13334,Patrick,Based on a real treasure map.,,Based on a real treasure map.,01,34,Arrgh!,15-Mar-00,10
13335,SpongeBob,Take a break and play around with us.,,Take a break and play around with us.,01,34,Arrgh!,15-Mar-00,10
13336,Patrick,"Yeah! C'mon, sweaty!",,"Yeah! C'mon, sweaty!",01,34,Arrgh!,15-Mar-00,10
13337,Mr. Krabs,Have you finished cleaning the tables?,,Have you finished cleaning the tables?,01,34,Arrgh!,15-Mar-00,10
13338,SpongeBob,"I cleaned the tables, Mr. Krabs!",,"I cleaned the tables, Mr. Krabs!",01,34,Arrgh!,15-Mar-00,10
13339,Mr. Krabs,"Ay, but did you scrape all the gum off the underside?",,"Ay, but did you scrape all the gum off the underside?",01,34,Arrgh!,15-Mar-00,10
13340,SpongeBob, I already took care of it.,chewing gum along with Patrick,[chewing gum along with Patrick] I already took care of it.,01,34,Arrgh!,15-Mar-00,10
13341,Mr. Krabs,"Hahaha. All right, lads. Looks like you've shanghaied me.",,"Hahaha. All right, lads. Looks like you've shanghaied me.",01,34,Arrgh!,15-Mar-00,10
13342,Patrick,"My turn!  Five!  One of your shipmates has been a bad pirate! Send him to the brig! Hmmm...  It's off to jail for you, Mr. Krabs!",rolls dice makes raspberry noise while moving piece. Reads card SpongeBob turns his eyes toward Mr. Krabs,"My turn! [rolls dice] Five! [makes raspberry noise while moving piece. Reads card] One of your shipmates has been a bad pirate! Send him to the brig! Hmmm... [SpongeBob turns his eyes toward Mr. Krabs] It's off to jail for you, Mr. Krabs!",01,34,Arrgh!,15-Mar-00,10
13343,Mr. Krabs,"Patrick, you're fired.",,"Patrick, you're fired.",01,34,Arrgh!,15-Mar-00,10
13344,Patrick,But I don't even work here!,,But I don't even work here!,01,34,Arrgh!,15-Mar-00,10
13345,Mr. Krabs,"Would you like a job, starting now? ",puts hat on Patrick's head,"Would you like a job, starting now? [puts hat on Patrick's head]",01,34,Arrgh!,15-Mar-00,10
13346,Patrick,"Boy, would I!",,"Boy, would I!",01,34,Arrgh!,15-Mar-00,10
13347,Mr. Krabs, You're fired.,takes hat off Patrick's head,[takes hat off Patrick's head] You're fired.,01,34,Arrgh!,15-Mar-00,10
13348,SpongeBob,"My turn.  One, two, three, four.  Look for the Deacon's Goose thru the fork in the old tree and head that way.  Well, I see Mr. Krabs' zipper is undone.",rolls dice picks up card and reads it looks through the hole in the tree,"My turn. [rolls dice] One, two, three, four. [picks up card and reads it] Look for the Deacon's Goose thru the fork in the old tree and head that way. [looks through the hole in the tree] Well, I see Mr. Krabs' zipper is undone.",01,34,Arrgh!,15-Mar-00,10
13349,Mr. Krabs, Shiver me timbers!,gasps,[gasps] Shiver me timbers!,01,34,Arrgh!,15-Mar-00,10
13350,SpongeBob," Just kidding, Mr. Krabs. I'm almost to the treasure. Your turn again, Mr. Krabs.",laughs,"[laughs] Just kidding, Mr. Krabs. I'm almost to the treasure. Your turn again, Mr. Krabs.",01,34,Arrgh!,15-Mar-00,10
13351,Mr. Krabs," Ooh, fish eyes. One, two.",rolls dice,"[rolls dice] Ooh, fish eyes. One, two.",01,34,Arrgh!,15-Mar-00,10
13352,SpongeBob," You are a real pirate. Go straight to the ""X"" that marks the spot. You get to dig for treasure, Mr. Krabs!",picks up card and reads it,"[picks up card and reads it] You are a real pirate. Go straight to the ""X"" that marks the spot. You get to dig for treasure, Mr. Krabs!",01,34,Arrgh!,15-Mar-00,10
13353,Mr. Krabs,"Treasure.  There it is! It's the Flying Dutchman's Treasure! Gold, gold, gold. Mine, mine, mine, mine, mine. ",digs and mini plastic treasure chest appears starts sweating profusely,"Treasure. [digs and mini plastic treasure chest appears] There it is! It's the Flying Dutchman's Treasure! Gold, gold, gold. Mine, mine, mine, mine, mine. [starts sweating profusely]",01,34,Arrgh!,15-Mar-00,10
13354,SpongeBob,"Hey, Mr. Krabs is getting all sweaty again.",,"Hey, Mr. Krabs is getting all sweaty again.",01,34,Arrgh!,15-Mar-00,10
13355,Fred," Rev up those fryers, ‘cause I am sure hungry for one--   Help! Help!  My leg!","walks into The Krusty Krab Mr. Krabs picks him up, holds him over his head, and heads for the door Mr. Krabs throws him out the door","[walks into The Krusty Krab] Rev up those fryers, ‘cause I am sure hungry for one-- [Mr. Krabs picks him up, holds him over his head, and heads for the door]  Help! Help! [Mr. Krabs throws him out the door] My leg!",01,34,Arrgh!,15-Mar-00,10
13356,Mr. Krabs,Can't you see we're closed?!  Ready for another round? This is my kind of game!,rushes back to the game table,Can't you see we're closed?! [rushes back to the game table] Ready for another round? This is my kind of game!,01,34,Arrgh!,15-Mar-00,10
13357,SpongeBob and Patrick,Hooray!,,Hooray!,01,34,Arrgh!,15-Mar-00,10
13358,Mr. Krabs,"Six! One, two...  I win again! Oh, that's seventeen times in a row.",scenery changes from day to night. SpongeBob and Patrick are tired; Patrick is even asleep on the table,"Six! One, two... [scenery changes from day to night. SpongeBob and Patrick are tired; Patrick is even asleep on the table] I win again! Oh, that's seventeen times in a row.",01,34,Arrgh!,15-Mar-00,10
13359,SpongeBob," I think we ought to call it a night, Mr. Krabs. I really got to get some sleep.",very tired,"[very tired] I think we ought to call it a night, Mr. Krabs. I really got to get some sleep.",01,34,Arrgh!,15-Mar-00,10
13360,Mr. Krabs,"Oh, you can't walk out on me now.",,"Oh, you can't walk out on me now.",01,34,Arrgh!,15-Mar-00,10
13361,SpongeBob,"I'm sorry, Mr. Krabs.  See you tomorrow.  Huh? Who's there? ","he yawns, slings Patrick over his shoulder, and carries him out walks inside his house after bringing Patrick home. Rattling noises heard turns light on","I'm sorry, Mr. Krabs. [he yawns, slings Patrick over his shoulder, and carries him out] See you tomorrow. [walks inside his house after bringing Patrick home. Rattling noises heard] Huh? Who's there? [turns light on]",01,34,Arrgh!,15-Mar-00,10
13362,Mr. Krabs,"Come on, SpongeBob. One more game. I can smell the treasure.",,"Come on, SpongeBob. One more game. I can smell the treasure.",01,34,Arrgh!,15-Mar-00,10
13363,SpongeBob," Mr. Krabs, it's late. Go to bed! Good night, Mr. Krabs. ",pushes Mr. Krabs outside closes door but Mr. Krabs is inside the house once again,"[pushes Mr. Krabs outside] Mr. Krabs, it's late. Go to bed! Good night, Mr. Krabs. [closes door but Mr. Krabs is inside the house once again]",01,34,Arrgh!,15-Mar-00,10
13364,Mr. Krabs,"Wind is perfect, the tide is right. Let's hunt for treasure!",,"Wind is perfect, the tide is right. Let's hunt for treasure!",01,34,Arrgh!,15-Mar-00,10
13365,SpongeBob,"Mr. Krabs, you gotta...! ","opens door, and Mr. Krabs is now outside","Mr. Krabs, you gotta...! [opens door, and Mr. Krabs is now outside]",01,34,Arrgh!,15-Mar-00,10
13366,Mr. Krabs,"Tread softly, lad. If the Dutchman hears you, we'll never get his treasure.",,"Tread softly, lad. If the Dutchman hears you, we'll never get his treasure.",01,34,Arrgh!,15-Mar-00,10
13367,SpongeBob,"But, Mr. Krabs...",,"But, Mr. Krabs...",01,34,Arrgh!,15-Mar-00,10
13368,Mr. Krabs,"I'll roll for you, boy.",,"I'll roll for you, boy.",01,34,Arrgh!,15-Mar-00,10
13369,SpongeBob,"But, Mr...",,"But, Mr...",01,34,Arrgh!,15-Mar-00,10
13370,Mr. Krabs," Eight paces, north, that's a good start, lad.",rolls dice,"[rolls dice] Eight paces, north, that's a good start, lad.",01,34,Arrgh!,15-Mar-00,10
13371,SpongeBob,"But, Mr...",,"But, Mr...",01,34,Arrgh!,15-Mar-00,10
13372,Mr. Krabs,"One, two, three...",,"One, two, three...",01,34,Arrgh!,15-Mar-00,10
13373,SpongeBob," MR. KRABS! I WANNA GO TO BED!!! Mr. Krabs, I'm sorry, but it's just a game, ya know?",yelling in frustration,"[yelling in frustration] MR. KRABS! I WANNA GO TO BED!!! Mr. Krabs, I'm sorry, but it's just a game, ya know?",01,34,Arrgh!,15-Mar-00,10
13374,Mr. Krabs,"A game. That's... right. Of course it is, my mistake. I guess I got a little carried away, eh? Though it is treasure we're dealing here. Sorry, for disturbing ya, lad.  Avast! Pineapple, ho. Heave two, and prepare to be boarded.","SpongeBob shuts the door. Morning arrives, and then the rooster crows everyone up.","A game. That's... right. Of course it is, my mistake. I guess I got a little carried away, eh? Though it is treasure we're dealing here. Sorry, for disturbing ya, lad. [SpongeBob shuts the door. Morning arrives, and then the rooster crows everyone up.] Avast! Pineapple, ho. Heave two, and prepare to be boarded.",01,34,Arrgh!,15-Mar-00,10
13375,SpongeBob,"Aw, go home already. I'm done playing that game, Mr. Krabs.",,"Aw, go home already. I'm done playing that game, Mr. Krabs.",01,34,Arrgh!,15-Mar-00,10
13376,Mr. Krabs,"That’s Captain Krabs to you, and this is no game. We're gonna be pirates.",,"That’s Captain Krabs to you, and this is no game. We're gonna be pirates.",01,34,Arrgh!,15-Mar-00,10
13377,SpongeBob, Pirates?,excited,[excited] Pirates?,01,34,Arrgh!,15-Mar-00,10
13378,Mr. Krabs,"Ay! How'd you like to go on a real treasure hunt, with a real treasure map?",,"Ay! How'd you like to go on a real treasure hunt, with a real treasure map?",01,34,Arrgh!,15-Mar-00,10
13379,SpongeBob and Patrick," Treasure?  We're gonna be pirates, we're gonna be pirates!",Patrick appears from the side of SpongeBob's house dancing around,"[Patrick appears from the side of SpongeBob's house] Treasure? [dancing around] We're gonna be pirates, we're gonna be pirates!",01,34,Arrgh!,15-Mar-00,10
13380,Mr. Krabs,"Ay, ay, ay. Belay that skipping. Pirates don't skip.  Put on this pirate garb, so I won't be embarrassed to be seen with ya. Arrgh.",throws them a bag of pirate stuff,"Ay, ay, ay. Belay that skipping. Pirates don't skip. [throws them a bag of pirate stuff] Put on this pirate garb, so I won't be embarrassed to be seen with ya. Arrgh.",01,34,Arrgh!,15-Mar-00,10
13381,SpongeBob,"Oh, Patrick. Look! Peg legs and eye patches!",,"Oh, Patrick. Look! Peg legs and eye patches!",01,34,Arrgh!,15-Mar-00,10
13382,Mr. Krabs,"Now, don't you feel more like pirates?",,"Now, don't you feel more like pirates?",01,34,Arrgh!,15-Mar-00,10
13383,SpongeBob," Look, I'm Peggy the Pirate! ",Walks towards the plank using two peg legs falls on plank,"[Walks towards the plank using two peg legs] Look, I'm Peggy the Pirate! [falls on plank]",01,34,Arrgh!,15-Mar-00,10
13384,Patrick, And I'm BlindBeard the Pirate! ,Walks towards the plank with two separate eye patches covering his eyes falls on SpongeBob,[Walks towards the plank with two separate eye patches covering his eyes] And I'm BlindBeard the Pirate! [falls on SpongeBob],01,34,Arrgh!,15-Mar-00,10
13385,SpongeBob,Ow.,,Ow.,01,34,Arrgh!,15-Mar-00,10
13386,Mr. Krabs,"Arrgh!  Keep a sharp lookout, SpongeBob. According to the map, we're close to the first landmark.",fade to ship sailing across in midair,"Arrgh! [fade to ship sailing across in midair] Keep a sharp lookout, SpongeBob. According to the map, we're close to the first landmark.",01,34,Arrgh!,15-Mar-00,10
13387,SpongeBob,Really? Can we see the map?,,Really? Can we see the map?,01,34,Arrgh!,15-Mar-00,10
13388,Mr. Krabs,Uh... no. Only the captain can lay eyes on the map!,,Uh... no. Only the captain can lay eyes on the map!,01,34,Arrgh!,15-Mar-00,10
13389,SpongeBob,"Okie dokie, then!",,"Okie dokie, then!",01,34,Arrgh!,15-Mar-00,10
13390,Mr. Krabs,"Arrgh, a pirate doesn't say, ""okie dokie, then!"" A pirate says, ""arrgh!""",,"Arrgh, a pirate doesn't say, ""okie dokie, then!"" A pirate says, ""arrgh!""",01,34,Arrgh!,15-Mar-00,10
13391,SpongeBob,"Okie... oops.  I mean...  ARRGH, Captain Krabs.  Captain, we're about to hit... uhh... I mean... ARRGH, Cap', ARRGH, we're, ARRGH, about, ARRGH, to hit, ARRGH...",laughs while a jellyfish flies by him standing up eyes widen and sees a rock nearby,"Okie... oops. [laughs while a jellyfish flies by him] I mean... [standing up] ARRGH, Captain Krabs. [eyes widen and sees a rock nearby] Captain, we're about to hit... uhh... I mean... ARRGH, Cap', ARRGH, we're, ARRGH, about, ARRGH, to hit, ARRGH...",01,34,Arrgh!,15-Mar-00,10
13392,Mr. Krabs,"Out with it man, ARRGH!",,"Out with it man, ARRGH!",01,34,Arrgh!,15-Mar-00,10
13393,Patrick,"I, ARRGH, think, ARRGH, he's trying, ARRGH, to say--  land.",crash,"I, ARRGH, think, ARRGH, he's trying, ARRGH, to say-- [crash] land.",01,34,Arrgh!,15-Mar-00,10
13394,Mr. Krabs,"AAAARRGH!!! From now on, only the captain says 'arrgh'! Status report, Mr. SquarePants?",,"AAAARRGH!!! From now on, only the captain says 'arrgh'! Status report, Mr. SquarePants?",01,34,Arrgh!,15-Mar-00,10
13395,SpongeBob,"The whole ship is underwater, captain.",,"The whole ship is underwater, captain.",01,34,Arrgh!,15-Mar-00,10
13396,Mr. Krabs,"Arrgh. We're marooned then. Our treasure hunt will have to continue on foot.  This is it, boys, from the seaweed with two leaves on it. 10,000 paces east.",later,"Arrgh. We're marooned then. Our treasure hunt will have to continue on foot. [later] This is it, boys, from the seaweed with two leaves on it. 10,000 paces east.",01,34,Arrgh!,15-Mar-00,10
13397,SpongeBob,"But, Mr. Krabs, that seaweed has...  Which way, cap'n?",Mr. Krabs pulls a leaf off,"But, Mr. Krabs, that seaweed has... [Mr. Krabs pulls a leaf off] Which way, cap'n?",01,34,Arrgh!,15-Mar-00,10
13398,Mr. Krabs,"Ensign Patrick, which way is east?",,"Ensign Patrick, which way is east?",01,34,Arrgh!,15-Mar-00,10
13399,Patrick,"Uhh...  let's see, uhh...  that way, captain!",pulls out a compass and visualizes it points,"Uhh... [pulls out a compass and visualizes it] let's see, uhh... [points] that way, captain!",01,34,Arrgh!,15-Mar-00,10
13400,Mr. Krabs," 9,997... 9,998... 9,999... 10,000! Where's the ""X""? Supposed to be right here! 10,000 paces east!",cuts to the crew after walking,"[cuts to the crew after walking] 9,997... 9,998... 9,999... 10,000! Where's the ""X""? Supposed to be right here! 10,000 paces east!",01,34,Arrgh!,15-Mar-00,10
13401,Patrick,"Ohhhh, east? I thought you said ""weast"".",,"Ohhhh, east? I thought you said ""weast"".",01,34,Arrgh!,15-Mar-00,10
13402,Mr. Krabs,Weast? What kind of compass are you reading lad?,,Weast? What kind of compass are you reading lad?,01,34,Arrgh!,15-Mar-00,10
13403,Patrick,"This one, sir.",,"This one, sir.",01,34,Arrgh!,15-Mar-00,10
13404,Mr. Krabs,"That's west, Patrick. You're fired again.  9,551... 9,552...",cuts to the crew walking again,"That's west, Patrick. You're fired again. [cuts to the crew walking again] 9,551... 9,552...",01,34,Arrgh!,15-Mar-00,10
13405,SpongeBob,"Mr. Krabs, we're tired.",,"Mr. Krabs, we're tired.",01,34,Arrgh!,15-Mar-00,10
13406,Patrick,And hungry.,,And hungry.,01,34,Arrgh!,15-Mar-00,10
13407,Mr. Krabs,"Ooh. So this is my crew. You get a little tired, and a wee-bit hungry, and you want to shove off for home. Arrgh! That sickens me. A pirate is not judged by the notches in his cutlass, or by the size of his booty. A pirate is judged by the loyalty of his crew. And without a loyal crew...  what am I captain of? Just a... bunch of sand! ",one of SpongeBob's eyes fill up with tears cries,"Ooh. So this is my crew. You get a little tired, and a wee-bit hungry, and you want to shove off for home. Arrgh! That sickens me. A pirate is not judged by the notches in his cutlass, or by the size of his booty. A pirate is judged by the loyalty of his crew. And without a loyal crew... [one of SpongeBob's eyes fill up with tears] what am I captain of? Just a... bunch of sand! [cries]",01,34,Arrgh!,15-Mar-00,10
13408,Patrick,"Don't cry, Captain Krabs.",,"Don't cry, Captain Krabs.",01,34,Arrgh!,15-Mar-00,10
13409,SpongeBob," Yeah, we'll be your loyal crew. ",sniffles and crying both cry,"[sniffles and crying] Yeah, we'll be your loyal crew. [both cry]",01,34,Arrgh!,15-Mar-00,10
13410,Mr. Krabs,You'll stay with me then?,,You'll stay with me then?,01,34,Arrgh!,15-Mar-00,10
13411,SpongeBob and Patrick,We'll be the most loyal pirate crew ever!,,We'll be the most loyal pirate crew ever!,01,34,Arrgh!,15-Mar-00,10
13412,Mr. Krabs,I knew I could count on you boys. One for all!,,I knew I could count on you boys. One for all!,01,34,Arrgh!,15-Mar-00,10
13413,SpongeBob and Patrick,And all for one! ,laying on ground at night outside tent,And all for one! [laying on ground at night outside tent],01,34,Arrgh!,15-Mar-00,10
13414,SpongeBob,"I'm so loyal, I don't even mind sleeping on the cold, hard ground while Captain Krabs sleeps in his warm, dry tent.",,"I'm so loyal, I don't even mind sleeping on the cold, hard ground while Captain Krabs sleeps in his warm, dry tent.",01,34,Arrgh!,15-Mar-00,10
13415,Patrick,"I'm so loyal, I haven't bathed in weeks!",,"I'm so loyal, I haven't bathed in weeks!",01,34,Arrgh!,15-Mar-00,10
13416,SpongeBob,But we've only been gone a few hours!,,But we've only been gone a few hours!,01,34,Arrgh!,15-Mar-00,10
13417,Patrick,"...I know, hehehehe. ",SpongeBob moves away,"...I know, hehehehe. [SpongeBob moves away]",01,34,Arrgh!,15-Mar-00,10
13418,SpongeBob,"I'm so loyal, I don't wanna sleep till we find the treasure. Let's go see if the captain will go now!",,"I'm so loyal, I don't wanna sleep till we find the treasure. Let's go see if the captain will go now!",01,34,Arrgh!,15-Mar-00,10
13419,SpongeBob and Patrick, Captain Krabs?,entering the tent,[entering the tent] Captain Krabs?,01,34,Arrgh!,15-Mar-00,10
13420,SpongeBob,He's not here.,,He's not here.,01,34,Arrgh!,15-Mar-00,10
13421,Patrick,Look! The treasure map.,,Look! The treasure map.,01,34,Arrgh!,15-Mar-00,10
13422,SpongeBob,"Only the captain can look at the map, Patrick.",,"Only the captain can look at the map, Patrick.",01,34,Arrgh!,15-Mar-00,10
13423,Patrick, Yeah...,walks toward the map,[walks toward the map] Yeah...,01,34,Arrgh!,15-Mar-00,10
13424,SpongeBob,"Patrick, what are you doing?",,"Patrick, what are you doing?",01,34,Arrgh!,15-Mar-00,10
13425,Patrick,Nothing.,,Nothing.,01,34,Arrgh!,15-Mar-00,10
13426,SpongeBob,"Patrick, you're not supposed to look at the map. ",Patrick touches the map,"Patrick, you're not supposed to look at the map. [Patrick touches the map]",01,34,Arrgh!,15-Mar-00,10
13427,Patrick,"I'm not looking, I'm touching. There's no rule against that, is there?",,"I'm not looking, I'm touching. There's no rule against that, is there?",01,34,Arrgh!,15-Mar-00,10
13428,SpongeBob,"No, guess there isn't.  Oops, Patrick, it opened by itself! ",Both poking map. Map opens Both laugh. Eyes enlarge and search the map,"No, guess there isn't. [Both poking map. Map opens] Oops, Patrick, it opened by itself! [Both laugh. Eyes enlarge and search the map]",01,34,Arrgh!,15-Mar-00,10
