id,speaker,speech,context,raw-dialouge,season,episode,title,airdate,runtime
5381,Narrator,Two hours later. ,"pans back down, revealing that everyone is dust","Two hours later. [pans back down, revealing that everyone is dust]",06,11,Sun Bleached,5-Jun-08,10
5382,SpongeBob,"Hey, Patrick. Do you think that maybe too much sun is a bad thing? ","the wind blows the dust away, so now only their eyes are there","Hey, Patrick. Do you think that maybe too much sun is a bad thing? [the wind blows the dust away, so now only their eyes are there]",06,11,Sun Bleached,5-Jun-08,10
5383,Patrick,Whatever. I just gooooo with the flow.,,Whatever. I just gooooo with the flow.,06,11,Sun Bleached,5-Jun-08,10
12148,Plankton,"Oh, come on, Karen, please!",,"Oh, come on, Karen, please!",06,33,Komputer Overload,19-Mar-09,10
12149,Karen,"Well, if you must know...",,"Well, if you must know...",06,33,Komputer Overload,19-Mar-09,10
12150,Plankton," There's nothing wrong with Chum Bucket fare. Why, look! Here's a fresh batch of a delicious new chum sauce. It's called Spicy Chum Surprise.   Delectable!",interrupting Shows sauce melting through pan and onto floor where it then starts to melt through the floor Pause,"[interrupting] There's nothing wrong with Chum Bucket fare. Why, look! Here's a fresh batch of a delicious new chum sauce. It's called Spicy Chum Surprise. [Shows sauce melting through pan and onto floor where it then starts to melt through the floor] [Pause] Delectable!",06,33,Komputer Overload,19-Mar-09,10
12151,Karen," Oh, I'm sure it'll be a huge success!",sarcastically,"[sarcastically] Oh, I'm sure it'll be a huge success!",06,33,Komputer Overload,19-Mar-09,10
12152,Plankton,"Sorry, no time for your senseless chatter. I've got a customer to attend to!",,"Sorry, no time for your senseless chatter. I've got a customer to attend to!",06,33,Komputer Overload,19-Mar-09,10
12153,Billy,"Okay, so what about the Krabby Kola?",,"Okay, so what about the Krabby Kola?",06,33,Komputer Overload,19-Mar-09,10
12154,Plankton,"We don't serve Krabby Kola, we carry Bucket Bubbler and Chum Cherry Blast.",,"We don't serve Krabby Kola, we carry Bucket Bubbler and Chum Cherry Blast.",06,33,Komputer Overload,19-Mar-09,10
12155,Billy,"Okay, well then, can I just make sure I get those Krabby Fries with extra Krabby Sauce?",,"Okay, well then, can I just make sure I get those Krabby Fries with extra Krabby Sauce?",06,33,Komputer Overload,19-Mar-09,10
12156,Plankton," Ugh! How many times must I say it?! We don't carry Krabby Fries, we don't carry Krabby Kola, we don't carry Krabby Sauce, and we don't carry Krabby Patties! So, if you want any of those things, you're gonna have to go to the Krusty Krab, which is located directly across the street!",frustrated,"[frustrated] Ugh! How many times must I say it?! We don't carry Krabby Fries, we don't carry Krabby Kola, we don't carry Krabby Sauce, and we don't carry Krabby Patties! So, if you want any of those things, you're gonna have to go to the Krusty Krab, which is located directly across the street!",06,33,Komputer Overload,19-Mar-09,10
12157,Billy,"Okay, thanks for the directions.",,"Okay, thanks for the directions.",06,33,Komputer Overload,19-Mar-09,10
12158,Plankton," Any time. What is wrong with people?! Honestly, I don't think anyone in Bikini Bottom would know a decent meal if it looked them right in the eye and said, ""Hello! I'm a decent meal, wonderful to meet you! Please pay money for me and then put me in your mouth so your old pal Plankton doesn't lose everything he's spent his entire life working for!""",annoyed,"[annoyed] Any time. What is wrong with people?! Honestly, I don't think anyone in Bikini Bottom would know a decent meal if it looked them right in the eye and said, ""Hello! I'm a decent meal, wonderful to meet you! Please pay money for me and then put me in your mouth so your old pal Plankton doesn't lose everything he's spent his entire life working for!""",06,33,Komputer Overload,19-Mar-09,10
12159,Karen,"Yeah, and if anyone ever did order one of your meals, it probably would look them in the eye.",,"Yeah, and if anyone ever did order one of your meals, it probably would look them in the eye.",06,33,Komputer Overload,19-Mar-09,10
12160,Plankton,"You know, Karen, sometimes I wonder if you're here to help me run the Chum Bucket or just to make me feel like I'm two inches tall. ",Notices ruler right next to where he is standing showing he is indeed two inches tall,"You know, Karen, sometimes I wonder if you're here to help me run the Chum Bucket or just to make me feel like I'm two inches tall. [Notices ruler right next to where he is standing showing he is indeed two inches tall]",06,33,Komputer Overload,19-Mar-09,10
12161,Karen,"Maybe in heels. If it wasn't for me, you probably wouldn't even remember to blink!",,"Maybe in heels. If it wasn't for me, you probably wouldn't even remember to blink!",06,33,Komputer Overload,19-Mar-09,10
12162,Plankton,"Oh, come on! When we first met, you were little more than a jumbled mass of diodes and wires. I made you what you are today!  Literally! So don't think you couldn't be replaced in a heartbeat! Ow!",Pause,"Oh, come on! When we first met, you were little more than a jumbled mass of diodes and wires. I made you what you are today! [Pause] Literally! So don't think you couldn't be replaced in a heartbeat! Ow!",06,33,Komputer Overload,19-Mar-09,10
12163,Karen,What's the matter?,,What's the matter?,06,33,Komputer Overload,19-Mar-09,10
12164,Plankton,My eye is burning and I don't know why!,,My eye is burning and I don't know why!,06,33,Komputer Overload,19-Mar-09,10
12165,Karen,Blink.,,Blink.,06,33,Komputer Overload,19-Mar-09,10
12166,Plankton," Oh yeah, thanks for reminding me. Now where was I!?",blinks,"[blinks] Oh yeah, thanks for reminding me. Now where was I!?",06,33,Komputer Overload,19-Mar-09,10
12167,Karen,You were threatening to replace me.,,You were threatening to replace me.,06,33,Komputer Overload,19-Mar-09,10
12168,Plankton,Oh yeah! I don't need you! I can make a whole army of computers that might actually help me steal the formula!,,Oh yeah! I don't need you! I can make a whole army of computers that might actually help me steal the formula!,06,33,Komputer Overload,19-Mar-09,10
12169,Karen,"Oh, puh-leeze.",,"Oh, puh-leeze.",06,33,Komputer Overload,19-Mar-09,10
12170,Plankton,I'll show you woman! ,Marches away,I'll show you woman! [Marches away],06,33,Komputer Overload,19-Mar-09,10
12171,Plankton,"Oh, Karen!",,"Oh, Karen!",06,33,Komputer Overload,19-Mar-09,10
12172,Karen,Now what!?,,Now what!?,06,33,Komputer Overload,19-Mar-09,10
12173,Plankton,Could you come here for a moment?,,Could you come here for a moment?,06,33,Komputer Overload,19-Mar-09,10
12174,Karen,What do you want?,,What do you want?,06,33,Komputer Overload,19-Mar-09,10
12175,Plankton,"Feast your, uh, screen on this. ",Presses red button,"Feast your, uh, screen on this. [Presses red button]",06,33,Komputer Overload,19-Mar-09,10
12176,Karen,That’s my replacement!? It’s a toaster!,,That’s my replacement!? It’s a toaster!,06,33,Komputer Overload,19-Mar-09,10
12177,Plankton,"Ha ha ha, that, my dear, is a T-119A Compumatic, the finest of its kind.",,"Ha ha ha, that, my dear, is a T-119A Compumatic, the finest of its kind.",06,33,Komputer Overload,19-Mar-09,10
12178,T-119A Compumatic,"Good morning, sir.",,"Good morning, sir.",06,33,Komputer Overload,19-Mar-09,10
12179,Plankton,"Good morning, T-119A!",,"Good morning, T-119A!",06,33,Komputer Overload,19-Mar-09,10
12180,Plankton,"They're supposed to do that.  Next, behold! The Noxious Enterprises Super SPU-31 Liquid-Cooled Mobile Processing Unit, a mind staggering combination of both power! And refinement.",another robot is revealed,"They're supposed to do that. [another robot is revealed] Next, behold! The Noxious Enterprises Super SPU-31 Liquid-Cooled Mobile Processing Unit, a mind staggering combination of both power! And refinement.",06,33,Komputer Overload,19-Mar-09,10
12181,Karen, That'll help you get the formula.,Sarcastically,[Sarcastically] That'll help you get the formula.,06,33,Komputer Overload,19-Mar-09,10
12182,Plankton,"And now, Karen, the piece de resistance.  Have you ever witnessed such marvelous machinery?",shows robot,"And now, Karen, the piece de resistance. [shows robot] Have you ever witnessed such marvelous machinery?",06,33,Komputer Overload,19-Mar-09,10
12183,Karen,It sorta just looks like an old hair dryer taped to the back of a miniature windmill.,,It sorta just looks like an old hair dryer taped to the back of a miniature windmill.,06,33,Komputer Overload,19-Mar-09,10
12184,Plankton,"I can see how someone of your level of technical knowledge would think that, Karen, but in actuality what you are looking at is... oh, right.",,"I can see how someone of your level of technical knowledge would think that, Karen, but in actuality what you are looking at is... oh, right.",06,33,Komputer Overload,19-Mar-09,10
12185,Karen,"I don't recall you ever having reason to own a hair dryer, Plankton.",,"I don't recall you ever having reason to own a hair dryer, Plankton.",06,33,Komputer Overload,19-Mar-09,10
12186,Plankton,"Okay, here we go! Are you going to make me get the picture down again!?",,"Okay, here we go! Are you going to make me get the picture down again!?",06,33,Komputer Overload,19-Mar-09,10
12187,Karen,What picture!?,,What picture!?,06,33,Komputer Overload,19-Mar-09,10
12188,Plankton,You see! Plenty of reason to be using a hair dryer.,,You see! Plenty of reason to be using a hair dryer.,06,33,Komputer Overload,19-Mar-09,10
12189,Karen,Why are we even talking about this?,,Why are we even talking about this?,06,33,Komputer Overload,19-Mar-09,10
12190,Plankton,Because you were the one that said—,,Because you were the one that said—,06,33,Komputer Overload,19-Mar-09,10
12191,Karen,What's going on!?,,What's going on!?,06,33,Komputer Overload,19-Mar-09,10
12192,Plankton,Dear Neptune!,,Dear Neptune!,06,33,Komputer Overload,19-Mar-09,10
12193,Plankton,"Karen, do something! Quick! They're tearing each other apart! Just press a button or something!",,"Karen, do something! Quick! They're tearing each other apart! Just press a button or something!",06,33,Komputer Overload,19-Mar-09,10
12194,Plankton,Not that one!,,Not that one!,06,33,Komputer Overload,19-Mar-09,10
12195,Karen,"Well, it's good to see that that strategy didn't fall flat!",,"Well, it's good to see that that strategy didn't fall flat!",06,33,Komputer Overload,19-Mar-09,10
12196,Plankton,"You know, Karen, with you around, I'm beginning to wonder how I'm still alive.",,"You know, Karen, with you around, I'm beginning to wonder how I'm still alive.",06,33,Komputer Overload,19-Mar-09,10
12197,Karen,"Ohhh, so it's my fault is it?",,"Ohhh, so it's my fault is it?",06,33,Komputer Overload,19-Mar-09,10
12198,Plankton,"That's right! Now it's all clear! It's you that's been holding me back! In fact, if it weren't for your constant stifling, I'd have the whole world running for the safety of their mommies!",,"That's right! Now it's all clear! It's you that's been holding me back! In fact, if it weren't for your constant stifling, I'd have the whole world running for the safety of their mommies!",06,33,Komputer Overload,19-Mar-09,10
12199,Karen,"You and your crack team of robots, huh?",,"You and your crack team of robots, huh?",06,33,Komputer Overload,19-Mar-09,10
12200,Plankton,"Well maybe I could iron out a few bugs, but then you'll see just how much I need you!  Karen? What's this?  It's words on paper. It says: ""Dear Plankton, I've logged onto another network. I just can't go into sleep mode at night knowing that you'll continue blaming me for all of your failures. Anyway, you're a grown single celled organism, and allowed to make your own syntax errors. Nice knowing you, Karen."" Dah! who needs her!? Not me! I'm going to steal that Krabby Patty formula from Mr. Krabs once and for all. And then we'll see who's made the error.  Ow!  ""P.S., don't forget to blink."" Oh yeah. ",looks around Sees note on the ground Laughs menacingly looks at note blinks,"Well maybe I could iron out a few bugs, but then you'll see just how much I need you! [looks around] Karen? What's this? [Sees note on the ground] It's words on paper. It says: ""Dear Plankton, I've logged onto another network. I just can't go into sleep mode at night knowing that you'll continue blaming me for all of your failures. Anyway, you're a grown single celled organism, and allowed to make your own syntax errors. Nice knowing you, Karen."" Dah! who needs her!? Not me! I'm going to steal that Krabby Patty formula from Mr. Krabs once and for all. And then we'll see who's made the error. [Laughs menacingly] Ow! [looks at note] ""P.S., don't forget to blink."" Oh yeah. [blinks]",06,33,Komputer Overload,19-Mar-09,10
12201,Plankton,"Okay, team, listen up. We're on our own now so we don't have anything holding us back. Now I know you all look upon me kindly since I am your creator, but the last thing the Chum Bucket needs is, if we're going to be victorious, is a bunch of soft, uh, software. Does everybody understand?",,"Okay, team, listen up. We're on our own now so we don't have anything holding us back. Now I know you all look upon me kindly since I am your creator, but the last thing the Chum Bucket needs is, if we're going to be victorious, is a bunch of soft, uh, software. Does everybody understand?",06,33,Komputer Overload,19-Mar-09,10
12202,Plankton,"I said, does everybody understand!?",,"I said, does everybody understand!?",06,33,Komputer Overload,19-Mar-09,10
12203,Plankton,"All right, then let's do this! T-119A to position!  SPU-31 to position! Command Module to position!",Shows robot fly through the air,"All right, then let's do this! T-119A to position! [Shows robot fly through the air] SPU-31 to position! Command Module to position!",06,33,Komputer Overload,19-Mar-09,10
12204,Plankton,Heh heh heh. Now let's see Krabs stop this. I'll show him. I'll show them all!,,Heh heh heh. Now let's see Krabs stop this. I'll show him. I'll show them all!,06,33,Komputer Overload,19-Mar-09,10
12205,Perch Perkins,"This just in, a diabolical albeit haphazardly thrown-together machine is attacking Bikini Bottom and is headed straight for the Krusty Krab! ",click,"This just in, a diabolical albeit haphazardly thrown-together machine is attacking Bikini Bottom and is headed straight for the Krusty Krab! [click]",06,33,Komputer Overload,19-Mar-09,10
12206,Squidward,Why is the local news always such rubbish!?,,Why is the local news always such rubbish!?,06,33,Komputer Overload,19-Mar-09,10
12207,SpongeBob,"Hey, Squidward, look! I figured out how to get my mop wet without dipping it in the bucket.",,"Hey, Squidward, look! I figured out how to get my mop wet without dipping it in the bucket.",06,33,Komputer Overload,19-Mar-09,10
12208,Squidward,"SpongeBob, nobody cares about... ",interrupted by rumbling and shaking,"SpongeBob, nobody cares about... [interrupted by rumbling and shaking]",06,33,Komputer Overload,19-Mar-09,10
12209,Plankton,"Hey! Krabs, I wanna see you.",,"Hey! Krabs, I wanna see you.",06,33,Komputer Overload,19-Mar-09,10
12210,Mr. Krabs,"Okay, boy, get out there. ",Throws SpongeBob outside towards Plankton's robot,"Okay, boy, get out there. [Throws SpongeBob outside towards Plankton's robot]",06,33,Komputer Overload,19-Mar-09,10
12211,SpongeBob,"Um... hello... what do you want robot thing, sir?  Oh, hey Plankton! What are you doing here?",Plankton walks out on a boardwalk,"Um... hello... what do you want robot thing, sir? [Plankton walks out on a boardwalk] Oh, hey Plankton! What are you doing here?",06,33,Komputer Overload,19-Mar-09,10
12212,Plankton,"I'm here for the secret formula you twit! Now I want you to go in there and tell Krabs that if he doesn't turn over the formula to me, that he'll be subjected to utter annihilation at my... Are you getting this?",,"I'm here for the secret formula you twit! Now I want you to go in there and tell Krabs that if he doesn't turn over the formula to me, that he'll be subjected to utter annihilation at my... Are you getting this?",06,33,Komputer Overload,19-Mar-09,10
12213,SpongeBob,"Uhhhhh, uuh uuh.",,"Uhhhhh, uuh uuh.",06,33,Komputer Overload,19-Mar-09,10
12214,Plankton,"Uuhhhh, moron! Okay, I'll make it simple: Krabs give me secret formula or I bring big boom boom to Krusty Krab. Got it?",,"Uuhhhh, moron! Okay, I'll make it simple: Krabs give me secret formula or I bring big boom boom to Krusty Krab. Got it?",06,33,Komputer Overload,19-Mar-09,10
12215,SpongeBob, Krabs give me secret formula or... uhhh... what was that other thing?,Writing on clipboard,[Writing on clipboard] Krabs give me secret formula or... uhhh... what was that other thing?,06,33,Komputer Overload,19-Mar-09,10
12216,Plankton, Uhhh! Forget it!  Bring on the Boom Boom!,"Frustrated Marches back into his command module, drops SpongeBob","[Frustrated] Uhhh! Forget it! [Marches back into his command module, drops SpongeBob] Bring on the Boom Boom!",06,33,Komputer Overload,19-Mar-09,10
12217,Mr. Krabs,Battle stations men! Here he comes!,,Battle stations men! Here he comes!,06,33,Komputer Overload,19-Mar-09,10
12218,SpongeBob,"We're all doomed, we're all doomed, we're all doomed, we're all doomed, doomed, doomed, doomed, doomed, doomed, we're all doomed, we're all doomed, we're all doomed, we're all doomed!",,"We're all doomed, we're all doomed, we're all doomed, we're all doomed, doomed, doomed, doomed, doomed, doomed, we're all doomed, we're all doomed, we're all doomed, we're all doomed!",06,33,Komputer Overload,19-Mar-09,10
12219,Squidward, Later.,Walking out of the Krusty Krab,[Walking out of the Krusty Krab] Later.,06,33,Komputer Overload,19-Mar-09,10
12220,Plankton,"Hey, what gives?",,"Hey, what gives?",06,33,Komputer Overload,19-Mar-09,10
12221,Plankton," Oh curse you cruel fate. Once again, you've left me covered in the sticky goo of my own folly. Only this time, I'm all alone. ",Crying More crying,"[Crying] Oh curse you cruel fate. Once again, you've left me covered in the sticky goo of my own folly. Only this time, I'm all alone. [More crying]",06,33,Komputer Overload,19-Mar-09,10
12222,Karen,Ahem.,,Ahem.,06,33,Komputer Overload,19-Mar-09,10
12223,Plankton, Karen! You've come back to me!,Looks up and sees Karen,[Looks up and sees Karen] Karen! You've come back to me!,06,33,Komputer Overload,19-Mar-09,10
12224,Karen,"Actually, I just came to get my keyboard.",,"Actually, I just came to get my keyboard.",06,33,Komputer Overload,19-Mar-09,10
12225,Plankton,"Oh, I knew you couldn't stay away, I knew it!",,"Oh, I knew you couldn't stay away, I knew it!",06,33,Komputer Overload,19-Mar-09,10
12226,Karen," Let me guess, another failure?",sigh,"[sigh] Let me guess, another failure?",06,33,Komputer Overload,19-Mar-09,10
12227,Plankton,"What you gonna do, machines these days, right? Umm, listen sweetie, I'm sorry about what I said. Truth is, I could never replace you honey-bunch. Lets go home hun?",,"What you gonna do, machines these days, right? Umm, listen sweetie, I'm sorry about what I said. Truth is, I could never replace you honey-bunch. Lets go home hun?",06,33,Komputer Overload,19-Mar-09,10
12228,Karen, Okay.,sigh,[sigh] Okay.,06,33,Komputer Overload,19-Mar-09,10
12229,Plankton,"Hey, I could whip us up a little dinner, what do ya say?",,"Hey, I could whip us up a little dinner, what do ya say?",06,33,Komputer Overload,19-Mar-09,10
12230,Karen,Do you want me to leave you again?,,Do you want me to leave you again?,06,33,Komputer Overload,19-Mar-09,10
12231,Plankton,Or we could go out! That'd be fun too.,,Or we could go out! That'd be fun too.,06,33,Komputer Overload,19-Mar-09,10
12545,SpongeBob,Order up! ,rings bell 3 times,Order up! [rings bell 3 times],06,17,The Krabby Kronicle,8-Aug-08,10
12546,Mr. Krabs,"How's it looking out there, boy?",,"How's it looking out there, boy?",06,17,The Krabby Kronicle,8-Aug-08,10
12547,SpongeBob,"Like two more satisfied regulars, Mr. K.",,"Like two more satisfied regulars, Mr. K.",06,17,The Krabby Kronicle,8-Aug-08,10
12548,Mr. Krabs,"I ain't interested in same old regulars, SpongeBob! So I took out an ad in the Bikini Bottom Examiner to bring in some new customers! Twas a bargain too.  Only cost me a nickel. So tell me now, boy. How many new customers we got out there so far?",SpongeBob takes a magnifying glass and looks at it,"I ain't interested in same old regulars, SpongeBob! So I took out an ad in the Bikini Bottom Examiner to bring in some new customers! Twas a bargain too. [SpongeBob takes a magnifying glass and looks at it] Only cost me a nickel. So tell me now, boy. How many new customers we got out there so far?",06,17,The Krabby Kronicle,8-Aug-08,10
12549,SpongeBob,"Oooh, let me see there was... none.",,"Oooh, let me see there was... none.",06,17,The Krabby Kronicle,8-Aug-08,10
12550,Mr. Krabs,"What?! What do you mean none? Don't these people read the paper?  Oooh, this thing hasn't been touched in months.  While that paper's selling like Krabby Patties. Uh, pardon me, sir. Could I interest you in a copy of the Examiner, this fine day?","walks outside to the newspaper carriers, blows on one notices the other one, and there is a long line","What?! What do you mean none? Don't these people read the paper? [walks outside to the newspaper carriers, blows on one] Oooh, this thing hasn't been touched in months. [notices the other one, and there is a long line] While that paper's selling like Krabby Patties. Uh, pardon me, sir. Could I interest you in a copy of the Examiner, this fine day?",06,17,The Krabby Kronicle,8-Aug-08,10
12551,Nat,"Ha! Nobody reads the Examiner, bud. It's all full of boring charts and facts!  The Bottomfeeder's where it's at! It's got like interesting stories and stuff.",opens newspaper door,"Ha! Nobody reads the Examiner, bud. It's all full of boring charts and facts! [opens newspaper door] The Bottomfeeder's where it's at! It's got like interesting stories and stuff.",06,17,The Krabby Kronicle,8-Aug-08,10
12552,Mr. Krabs," ""Fishboy Strikes Again?""  Wait a minute, aren't these stories a little less than truthful?",reading the newspaper not reading,"[reading the newspaper] ""Fishboy Strikes Again?"" [not reading] Wait a minute, aren't these stories a little less than truthful?",06,17,The Krabby Kronicle,8-Aug-08,10
12553,Nat,I don't know. But they're selling!,,I don't know. But they're selling!,06,17,The Krabby Kronicle,8-Aug-08,10
12554,Mr. Krabs,"Yes, they certainly are.  Please, allow me. ",lady puts in coin to get a newspaper Mr. Krabs opens newspaper door,"Yes, they certainly are. [lady puts in coin to get a newspaper] Please, allow me. [Mr. Krabs opens newspaper door]",06,17,The Krabby Kronicle,8-Aug-08,10
12555,Abigail,Thank you!,,Thank you!,06,17,The Krabby Kronicle,8-Aug-08,10
12556,Mr. Krabs,"No, thank you.  Now let's see how much they charge for advertising.  25¢ per word?! The newspaper business sure is easy money!  That gives me an idea! ","closes newspaper door screams Mr. Krab's shell cracks and underneath it is his body, but in money form The money falls out of place. Scene cuts to the next day at the Krusty Krab as SpongeBob walks in.","No, thank you. [closes newspaper door] Now let's see how much they charge for advertising. [screams] 25¢ per word?! The newspaper business sure is easy money! [Mr. Krab's shell cracks and underneath it is his body, but in money form] That gives me an idea! [The money falls out of place. Scene cuts to the next day at the Krusty Krab as SpongeBob walks in.]",06,17,The Krabby Kronicle,8-Aug-08,10
12557,SpongeBob,"What a fantabulastical day! Eh, Squiddy?",,"What a fantabulastical day! Eh, Squiddy?",06,17,The Krabby Kronicle,8-Aug-08,10
12558,Squidward,"Yep, another wonderful humdrum day slinging burgers. ","SpongeBob walks into the kitchen, but hits his face on something.","Yep, another wonderful humdrum day slinging burgers. [SpongeBob walks into the kitchen, but hits his face on something.]",06,17,The Krabby Kronicle,8-Aug-08,10
12559,Mr. Krabs,"Off of your duff, boy! You think I spent all last night assembling this printing press, so you could laze around all day? From now on you'll be twice as busy. And I expect you to wear 2 hats. 'Cause along with your usual fry cooking duties, you're my new lead reporter for the new Krabby Kronicle! ",A press badge on SpongeBob is shown,"Off of your duff, boy! You think I spent all last night assembling this printing press, so you could laze around all day? From now on you'll be twice as busy. And I expect you to wear 2 hats. 'Cause along with your usual fry cooking duties, you're my new lead reporter for the new Krabby Kronicle! [A press badge on SpongeBob is shown]",06,17,The Krabby Kronicle,8-Aug-08,10
12560,SpongeBob,Oh! My very own press badge!,,Oh! My very own press badge!,06,17,The Krabby Kronicle,8-Aug-08,10
12561,Mr. Krabs,"That's right, boy! And here's your very own camera! So you'll need it to document all them juicy stories you're gonna write. Now what are you waiting for, boy? ",cuts to SpongeBob walking down the street,"That's right, boy! And here's your very own camera! So you'll need it to document all them juicy stories you're gonna write. Now what are you waiting for, boy? [cuts to SpongeBob walking down the street]",06,17,The Krabby Kronicle,8-Aug-08,10
12562,SpongeBob,"On the thirst for a juicy story, eh? Hmm, but what kind of story is juicy enough to quench their dry news gullets? I don't even know where to begin to look.  No news to report here. Stop the presses, it's Patrick! And he appears to be waiting for the bus! This is the kind of breaking story my readers are waiting for!  Patrick Star, I'm Scoop SquarePants from the Krabby Kronicle. Everyone's wondering, what bus are you taking today?","there is a bank robbery going on, two tough fish destroying someone's boat with fire in the background, and a monster takes a picture of Patrick","On the thirst for a juicy story, eh? Hmm, but what kind of story is juicy enough to quench their dry news gullets? I don't even know where to begin to look. [there is a bank robbery going on, two tough fish destroying someone's boat with fire in the background, and a monster] No news to report here. Stop the presses, it's Patrick! And he appears to be waiting for the bus! This is the kind of breaking story my readers are waiting for! [takes a picture of Patrick] Patrick Star, I'm Scoop SquarePants from the Krabby Kronicle. Everyone's wondering, what bus are you taking today?",06,17,The Krabby Kronicle,8-Aug-08,10
12563,Patrick,"Oh, I'm not taking a bus, SpongeBob. I am watching this pole. So the next time it moves, I will see it!",,"Oh, I'm not taking a bus, SpongeBob. I am watching this pole. So the next time it moves, I will see it!",06,17,The Krabby Kronicle,8-Aug-08,10
12564,SpongeBob,"Whoa, this story is juicy! ","cuts to the Krusty Krab where there is a sign that says ""The KRABBY KRONICLE"" on it. SpongeBob is writing on the typewriter, then puts it in a pile of papers, then finished the headline for the paper, then puts it in the printing press. Mr. Krabs walks in","Whoa, this story is juicy! [cuts to the Krusty Krab where there is a sign that says ""The KRABBY KRONICLE"" on it. SpongeBob is writing on the typewriter, then puts it in a pile of papers, then finished the headline for the paper, then puts it in the printing press. Mr. Krabs walks in]",06,17,The Krabby Kronicle,8-Aug-08,10
12565,Mr. Krabs,"What a money-tastical day! Eh, Mr. Squidward?",,"What a money-tastical day! Eh, Mr. Squidward?",06,17,The Krabby Kronicle,8-Aug-08,10
12566,Squidward,"Yeah, I'm just breaking it in.",,"Yeah, I'm just breaking it in.",06,17,The Krabby Kronicle,8-Aug-08,10
12567,Mr. Krabs,"I'm excited about all the newspaper sales, too.",,"I'm excited about all the newspaper sales, too.",06,17,The Krabby Kronicle,8-Aug-08,10
12568,Squidward,We haven't sold any papers today. ,as SpongeBob drives a wheelbarrow of newspapers,We haven't sold any papers today. [as SpongeBob drives a wheelbarrow of newspapers],06,17,The Krabby Kronicle,8-Aug-08,10
12569,Mr. Krabs,What do you mean we haven't sold any newspapers? Certainly this gentlemen would like a copy of the Krabby Kronicle.,,What do you mean we haven't sold any newspapers? Certainly this gentlemen would like a copy of the Krabby Kronicle.,06,17,The Krabby Kronicle,8-Aug-08,10
12570,Frank,Looks boring. Can I just have a Krabby Patty?,,Looks boring. Can I just have a Krabby Patty?,06,17,The Krabby Kronicle,8-Aug-08,10
12571,Mr. Krabs,Too boring?  SpongeBob!  What's the meaning of this?!,looks at paper The KRABBY KRONICLE sign on the Krusty Krab shakes,Too boring? [looks at paper] SpongeBob! [The KRABBY KRONICLE sign on the Krusty Krab shakes] What's the meaning of this?!,06,17,The Krabby Kronicle,8-Aug-08,10
12572,SpongeBob,"Meaning of what, Mr. Krabs?",,"Meaning of what, Mr. Krabs?",06,17,The Krabby Kronicle,8-Aug-08,10
12573,Mr. Krabs,"""Local Resident Watches Pole?"" No one's gonna pay to read this malarkey! When you write these stories, you've gotta use a little imagination, boy.",,"""Local Resident Watches Pole?"" No one's gonna pay to read this malarkey! When you write these stories, you've gotta use a little imagination, boy.",06,17,The Krabby Kronicle,8-Aug-08,10
12574,SpongeBob,Imagination!,,Imagination!,06,17,The Krabby Kronicle,8-Aug-08,10
12575,Mr. Krabs,"Yeah. Maybe instead of ""Man Watches Pole,"" you could say something like... oh... ""Man Marries Pole."" Then you can alter the photo a little to fit the headline and, see?  Now that's a juicy story!",Mr. Krabs modified it to look like what he said,"Yeah. Maybe instead of ""Man Watches Pole,"" you could say something like... oh... ""Man Marries Pole."" Then you can alter the photo a little to fit the headline and, see? [Mr. Krabs modified it to look like what he said] Now that's a juicy story!",06,17,The Krabby Kronicle,8-Aug-08,10
12576,SpongeBob,"Mr. Krabs, isn't that lying?",,"Mr. Krabs, isn't that lying?",06,17,The Krabby Kronicle,8-Aug-08,10
12577,Mr. Krabs,"Don't think of it as lying, boy. Think of it as... uh... a practical joke. You know. Something everybody can have a good laugh about. The public expects a little embellishment here and there, so I want you to go out there, and get me a lead story that'll sell! ","cuts to an intersection, and SpongeBob is hiding behind a trash can. Mrs. Puff pulls up, and then a policeman pulls up behind here. SpongeBob takes a picture, and both of them look around","Don't think of it as lying, boy. Think of it as... uh... a practical joke. You know. Something everybody can have a good laugh about. The public expects a little embellishment here and there, so I want you to go out there, and get me a lead story that'll sell! [cuts to an intersection, and SpongeBob is hiding behind a trash can. Mrs. Puff pulls up, and then a policeman pulls up behind here. SpongeBob takes a picture, and both of them look around]",06,17,The Krabby Kronicle,8-Aug-08,10
12578,SpongeBob, Mrs. Puff is going to laugh her hat off when she reads this! ,"laughs cuts to a newspaper that says ""Boating Teacher in High Speed Chase""","[laughs] Mrs. Puff is going to laugh her hat off when she reads this! [cuts to a newspaper that says ""Boating Teacher in High Speed Chase""]",06,17,The Krabby Kronicle,8-Aug-08,10
12579,Mr. Krabs,"""Boating Teacher in High Speed Chase!"" I think you finally done it, boy! You've given me a story that'll sell! And sell it has! ","everyone has a copy of the newspaper, and Squidward hands Harold a copy","""Boating Teacher in High Speed Chase!"" I think you finally done it, boy! You've given me a story that'll sell! And sell it has! [everyone has a copy of the newspaper, and Squidward hands Harold a copy]",06,17,The Krabby Kronicle,8-Aug-08,10
12580,SpongeBob,"Yeah, but that isn't the story I wrote.",,"Yeah, but that isn't the story I wrote.",06,17,The Krabby Kronicle,8-Aug-08,10
