id,speaker,speech,context,raw-dialouge,season,episode,title,airdate,runtime
332,Patrick,"Hey, buddy, you got over your fear of getting an oral talking thing.",,"Hey, buddy, you got over your fear of getting an oral talking thing.",09,04,Oral Report,4-Jun-11,10
333,SpongeBob,"Hey, I did! Thanks, pal!",,"Hey, I did! Thanks, pal!",09,04,Oral Report,4-Jun-11,10
334,Patrick,"Oh, that reminds me.  You forgot these.  Whoa-ho! Oh, they really work! Heh! ",shows the hat puts them on the scary face appears,"Oh, that reminds me. [shows the hat] You forgot these. [puts them on] Whoa-ho! Oh, they really work! Heh! [the scary face appears]",09,04,Oral Report,4-Jun-11,10
335,Scary Face,"And, what are you lookin' at?",,"And, what are you lookin' at?",09,04,Oral Report,4-Jun-11,10
336,Patrick,,screams and runs away,[screams and runs away],09,04,Oral Report,4-Jun-11,10
337,Narrator,"The first day of spring in Bikini Bottom. The flowers are blooming, the rainbows are... how you say? Bowing. The jellyfish are buzzing,  and it's time for the traditional...","flowers grow all over SpongeBob's house, covering it","The first day of spring in Bikini Bottom. The flowers are blooming, the rainbows are... how you say? Bowing. The jellyfish are buzzing, [flowers grow all over SpongeBob's house, covering it] and it's time for the traditional...",09,02,Sentimental Sponge,3-Apr-11,10
338,SpongeBob,"Spring cleaning! Guess what time of year it is, Gary?",,"Spring cleaning! Guess what time of year it is, Gary?",09,02,Sentimental Sponge,3-Apr-11,10
339,Gary,Meow! ,Gary meows in pain. SpongeBob is singing while using Gary as a vacuum cleaner to clean up his house,Meow! [Gary meows in pain. SpongeBob is singing while using Gary as a vacuum cleaner to clean up his house],09,02,Sentimental Sponge,3-Apr-11,10
340,SpongeBob,"Thanks for your help, Gare!",,"Thanks for your help, Gare!",09,02,Sentimental Sponge,3-Apr-11,10
341,Gary,Meow!,,Meow!,09,02,Sentimental Sponge,3-Apr-11,10
342,Patrick,"Hey, SpongeBob!",,"Hey, SpongeBob!",09,02,Sentimental Sponge,3-Apr-11,10
343,SpongeBob,"Hi, Patrick. How's your spring cleaning going?",,"Hi, Patrick. How's your spring cleaning going?",09,02,Sentimental Sponge,3-Apr-11,10
344,Patrick,It's Spring Cleaning Day?! Why didn't anyone tell me?!,,It's Spring Cleaning Day?! Why didn't anyone tell me?!,09,02,Sentimental Sponge,3-Apr-11,10
345,Patrick,"Found it! Thanks for the reminder, SpongeBob!  See ya again next spring.  Whatcha got in your trash can? Huh!? You're throwing this away!? The wrapper of the gum I gave you yesterday!?",Patrick cleans his belly button notices trash can,"Found it! Thanks for the reminder, SpongeBob! [Patrick cleans his belly button] See ya again next spring. [notices trash can] Whatcha got in your trash can? Huh!? You're throwing this away!? The wrapper of the gum I gave you yesterday!?",09,02,Sentimental Sponge,3-Apr-11,10
346,SpongeBob,"Oh, yeah.",,"Oh, yeah.",09,02,Sentimental Sponge,3-Apr-11,10
347,Patrick,"Oh! Some people just don't understand sentimental value.  You're throwing away Pete!? Y-You can't part with a keepsake! That's why you keep them, for Pete's sake! Hmph! Why, I'm disgusted! It's time you re-evaluate your priorities.",gasps,"Oh! Some people just don't understand sentimental value. [gasps] You're throwing away Pete!? Y-You can't part with a keepsake! That's why you keep them, for Pete's sake! Hmph! Why, I'm disgusted! It's time you re-evaluate your priorities.",09,02,Sentimental Sponge,3-Apr-11,10
348,SpongeBob,"Hmm. Maybe Patrick is right. All of these things do hold precious memories.  No!  Come on, you!  Gotcha! Welcome home, precious memories.  Plastic wrap is neat, huh, Gary?",garbage man tries to take junk. SpongeBob gasps tries to take his junk back continues to pull puts back his junk and saves empty box of Kelpo and toy wrapper,"Hmm. Maybe Patrick is right. All of these things do hold precious memories. [garbage man tries to take junk. SpongeBob gasps] No! [tries to take his junk back] Come on, you! [continues to pull] Gotcha! Welcome home, precious memories. [puts back his junk and saves empty box of Kelpo and toy wrapper] Plastic wrap is neat, huh, Gary?",09,02,Sentimental Sponge,3-Apr-11,10
349,Gary,Meow! ,Gary is on top of old newspaper,Meow! [Gary is on top of old newspaper],09,02,Sentimental Sponge,3-Apr-11,10
350,SpongeBob," Order up! Careful with these ones, Squidward. They're special.",SpongeBob at the Krusty Krab,"[SpongeBob at the Krusty Krab] Order up! Careful with these ones, Squidward. They're special.",09,02,Sentimental Sponge,3-Apr-11,10
351,Squidward,"Oh, dear me. I know. I hope I never forget this moment.",,"Oh, dear me. I know. I hope I never forget this moment.",09,02,Sentimental Sponge,3-Apr-11,10
352,SpongeBob,You're right. I'm going to need something to preserve the memory.,,You're right. I'm going to need something to preserve the memory.,09,02,Sentimental Sponge,3-Apr-11,10
353,SpongeBob,"Oh, perfect!  Ah, memories. Greasy memories.",SpongeBob keeps the Krabby Patties grease,"Oh, perfect! [SpongeBob keeps the Krabby Patties grease] Ah, memories. Greasy memories.",09,02,Sentimental Sponge,3-Apr-11,10
354,SpongeBob,"Whoo-wee! Nothing like a hard day of work at the Krusty Krab, eh, Squidward? Whew!",,"Whoo-wee! Nothing like a hard day of work at the Krusty Krab, eh, Squidward? Whew!",09,02,Sentimental Sponge,3-Apr-11,10
355,Squidward,You're sentimental about your sweat?,,You're sentimental about your sweat?,09,02,Sentimental Sponge,3-Apr-11,10
356,SpongeBob,"Oh, that's not all! And I'm also very sentimental about these Krusty Krab keepsakes, so many memories! Grill grease, gum from under the Krusty Krab tables, today's mop water, bendy straws, mayonnaise, a collection of freshly used ketchup packets, and these are today's order tickets written by my favorite fellow employee, Squidward. See? This one has your tentacle print on it!",,"Oh, that's not all! And I'm also very sentimental about these Krusty Krab keepsakes, so many memories! Grill grease, gum from under the Krusty Krab tables, today's mop water, bendy straws, mayonnaise, a collection of freshly used ketchup packets, and these are today's order tickets written by my favorite fellow employee, Squidward. See? This one has your tentacle print on it!",09,02,Sentimental Sponge,3-Apr-11,10
357,Squidward,"Okay, this is getting creepy now.",,"Okay, this is getting creepy now.",09,02,Sentimental Sponge,3-Apr-11,10
358,SpongeBob,"Oh, well, better get these precious memories home.",,"Oh, well, better get these precious memories home.",09,02,Sentimental Sponge,3-Apr-11,10
359,Squidward,Officially creeped out now.,,Officially creeped out now.,09,02,Sentimental Sponge,3-Apr-11,10
360,SpongeBob,"♪Memories, doo doo doo memories, doo doo doo doo memories.♪  Hey, Gary.  Oh. Safe and sound!  Whoo, closed up tight! And you said it wouldn't fit. ","SpongeBob singing opens his door while all of his junk is there Gary is on top of more old newspaper trying to eat his food. SpongeBob going up the stairs with junk in his wagon SpongeBob's junk almost falls down, but SpongeBob closes the door before it falls down all of SpongeBob's junk falls out","[SpongeBob singing]♪Memories, doo doo doo memories, doo doo doo doo memories.♪ [opens his door while all of his junk is there] Hey, Gary. [Gary is on top of more old newspaper trying to eat his food. SpongeBob going up the stairs with junk in his wagon] Oh. Safe and sound! [SpongeBob's junk almost falls down, but SpongeBob closes the door before it falls down] Whoo, closed up tight! And you said it wouldn't fit. [all of SpongeBob's junk falls out]",09,02,Sentimental Sponge,3-Apr-11,10
361,Gary,"Meow, meow, meow.",,"Meow, meow, meow.",09,02,Sentimental Sponge,3-Apr-11,10
362,SpongeBob,"Oh, nonsense, Gary, I'll find a place to put everything.",,"Oh, nonsense, Gary, I'll find a place to put everything.",09,02,Sentimental Sponge,3-Apr-11,10
363,SpongeBob,Like the front yard!,,Like the front yard!,09,02,Sentimental Sponge,3-Apr-11,10
364,SpongeBob,Who is it? ,in a singing voice,Who is it? [in a singing voice],09,02,Sentimental Sponge,3-Apr-11,10
365,Squidward,It's Squidward.,,It's Squidward.,09,02,Sentimental Sponge,3-Apr-11,10
366,SpongeBob,How do I know it's you?,,How do I know it's you?,09,02,Sentimental Sponge,3-Apr-11,10
367,Squidward,"Open the door, nitwit!",,"Open the door, nitwit!",09,02,Sentimental Sponge,3-Apr-11,10
368,SpongeBob,"Oh, hi, Squidward, can I help you?",,"Oh, hi, Squidward, can I help you?",09,02,Sentimental Sponge,3-Apr-11,10
369,Squidward,You can certainly help...  Why are you wearing garbage?,Squidward looks at SpongeBob,You can certainly help... [Squidward looks at SpongeBob] Why are you wearing garbage?,09,02,Sentimental Sponge,3-Apr-11,10
370,SpongeBob,"Thanks for noticing, Squidward, and may I say that's a very becoming dress you're wearing this morning.",,"Thanks for noticing, Squidward, and may I say that's a very becoming dress you're wearing this morning.",09,02,Sentimental Sponge,3-Apr-11,10
371,Squidward,"Dress? It is not a dress, it's a nightshirt. If you don't get rid of this trash, I'm calling the sanitation police.",,"Dress? It is not a dress, it's a nightshirt. If you don't get rid of this trash, I'm calling the sanitation police.",09,02,Sentimental Sponge,3-Apr-11,10
372,SpongeBob,"Ah, not the sanitation police! You don't understand, these things aren't junk! They're my friends, like this little guy,  Alfred the light bulb. Oh, we had a great time together, Al, reading, paying the bills. Why is it the ones who glow brightest burn out the soonest?!  You will be missed.",SpongeBob crying at a light bulb SpongeBob starts to cry,"Ah, not the sanitation police! You don't understand, these things aren't junk! They're my friends, like this little guy, [SpongeBob crying at a light bulb] Alfred the light bulb. Oh, we had a great time together, Al, reading, paying the bills. Why is it the ones who glow brightest burn out the soonest?! [SpongeBob starts to cry] You will be missed.",09,02,Sentimental Sponge,3-Apr-11,10
373,Squidward,"Touching. Still creepy, but touching. Time to make a phone call. ",cops come,"Touching. Still creepy, but touching. Time to make a phone call. [cops come]",09,02,Sentimental Sponge,3-Apr-11,10
374,Cop 1,Sanitation police! This is a raid. Step away from the refuse.,,Sanitation police! This is a raid. Step away from the refuse.,09,02,Sentimental Sponge,3-Apr-11,10
375,Squidward,"Thank goodness you're here, officer.",,"Thank goodness you're here, officer.",09,02,Sentimental Sponge,3-Apr-11,10
376,Cop,Is this your filthy home?,,Is this your filthy home?,09,02,Sentimental Sponge,3-Apr-11,10
377,Squidward,"No, it's not my home! It belongs to that filthy little dirtbag!",,"No, it's not my home! It belongs to that filthy little dirtbag!",09,02,Sentimental Sponge,3-Apr-11,10
378,SpongeBob,Hi!,,Hi!,09,02,Sentimental Sponge,3-Apr-11,10
379,Cop 1,"Thanks for the information, citizen.",,"Thanks for the information, citizen.",09,02,Sentimental Sponge,3-Apr-11,10
380,Cop 2," Hmph, snitch.",To Squidward,"[To Squidward] Hmph, snitch.",09,02,Sentimental Sponge,3-Apr-11,10
381,Cop 1,"Do your duty, Sergeant.",,"Do your duty, Sergeant.",09,02,Sentimental Sponge,3-Apr-11,10
382,Cop 2,,"Puts a sticker that reads ""COMDEMNED"" on SpongeBob's house","[Puts a sticker that reads ""COMDEMNED"" on SpongeBob's house]",09,02,Sentimental Sponge,3-Apr-11,10
383,Cop 1,This residence is now comdemned.,,This residence is now comdemned.,09,02,Sentimental Sponge,3-Apr-11,10
384,SpongeBob,Condemned? What does that mean?,,Condemned? What does that mean?,09,02,Sentimental Sponge,3-Apr-11,10
385,Cop 1,Condemned means this house is unfit to live in. You'll have to vacate the home immediately.,,Condemned means this house is unfit to live in. You'll have to vacate the home immediately.,09,02,Sentimental Sponge,3-Apr-11,10
386,SpongeBob,Vacate? You mean I have to move?,,Vacate? You mean I have to move?,09,02,Sentimental Sponge,3-Apr-11,10
387,Cop 1,Anything that is a threat to public health must be condemned. Sergeant.,,Anything that is a threat to public health must be condemned. Sergeant.,09,02,Sentimental Sponge,3-Apr-11,10
388,Cop 2,,"Puts a sticker that reads ""CONDEMNED"" on the trashbag on SpongeBob's head","[Puts a sticker that reads ""CONDEMNED"" on the trashbag on SpongeBob's head]",09,02,Sentimental Sponge,3-Apr-11,10
389,Squidward,"Thank you again, officers.",,"Thank you again, officers.",09,02,Sentimental Sponge,3-Apr-11,10
390,SpongeBob,Wait! Please don't condemn my house.,,Wait! Please don't condemn my house.,09,02,Sentimental Sponge,3-Apr-11,10
391,Squidward,"Sorry, SpongeBob, the law is the law. We can't just pick and choose which ones we follow.",,"Sorry, SpongeBob, the law is the law. We can't just pick and choose which ones we follow.",09,02,Sentimental Sponge,3-Apr-11,10
392,Cop 1,I'll request a commendation for you.,,I'll request a commendation for you.,09,02,Sentimental Sponge,3-Apr-11,10
393,Squidward,Really?,,Really?,09,02,Sentimental Sponge,3-Apr-11,10
394,Cop 1,Right after we condemn your house!,,Right after we condemn your house!,09,02,Sentimental Sponge,3-Apr-11,10
395,Squidward,My house?!,,My house?!,09,02,Sentimental Sponge,3-Apr-11,10
396,Cop 1,Yes! It's as filthy as your neighbor's. ,Shows Squidward's house from the outside being as dirty as SpongeBob's,Yes! It's as filthy as your neighbor's. [Shows Squidward's house from the outside being as dirty as SpongeBob's],09,02,Sentimental Sponge,3-Apr-11,10
397,SpongeBob,But isn't there anything we can do?,,But isn't there anything we can do?,09,02,Sentimental Sponge,3-Apr-11,10
398,Cop 1,You can evacuate the premises or throw away your junk.,,You can evacuate the premises or throw away your junk.,09,02,Sentimental Sponge,3-Apr-11,10
399,SpongeBob,Throw them away?,,Throw them away?,09,02,Sentimental Sponge,3-Apr-11,10
400,Cop 1,"Thank you for the attempt, ma'am.",,"Thank you for the attempt, ma'am.",09,02,Sentimental Sponge,3-Apr-11,10
401,Squidward,Ma'am? It's a nightshirt!  This is all your fault! You have to get rid of your junk right now!,the cops leave,Ma'am? It's a nightshirt! [the cops leave] This is all your fault! You have to get rid of your junk right now!,09,02,Sentimental Sponge,3-Apr-11,10
402,SpongeBob,I know.  I'm gonna miss them so much! ,crying continues crying,I know. [crying] I'm gonna miss them so much! [continues crying],09,02,Sentimental Sponge,3-Apr-11,10
403,Squidward,You really miss them?,,You really miss them?,09,02,Sentimental Sponge,3-Apr-11,10
404,SpongeBob,No. I'll be strong. ,continues crying again,No. I'll be strong. [continues crying again],09,02,Sentimental Sponge,3-Apr-11,10
405,Squidward,"Well, maybe you can take photos of all your junk... uh, friends before you toss them away.",,"Well, maybe you can take photos of all your junk... uh, friends before you toss them away.",09,02,Sentimental Sponge,3-Apr-11,10
406,SpongeBob,"That's a great idea, Squidward! Then years from now, I can look at the photos, and remember my... remember my precious little babies!",,"That's a great idea, Squidward! Then years from now, I can look at the photos, and remember my... remember my precious little babies!",09,02,Sentimental Sponge,3-Apr-11,10
407,Squidward,Creepy.,,Creepy.,09,02,Sentimental Sponge,3-Apr-11,10
408,Squidward," Oh, good grief. ",mutters under his breath takes his hat off,"[mutters under his breath] Oh, good grief. [takes his hat off]",09,02,Sentimental Sponge,3-Apr-11,10
409,SpongeBob,"Your pay, my good man.",,"Your pay, my good man.",09,02,Sentimental Sponge,3-Apr-11,10
410,SpongeBob," Goodbye, little friends. Have fun at the dump!",fighting back tears,"[fighting back tears] Goodbye, little friends. Have fun at the dump!",09,02,Sentimental Sponge,3-Apr-11,10
411,Squidward,"Well, now that you completely ruined my day, once again, I'm going back to bed.",,"Well, now that you completely ruined my day, once again, I'm going back to bed.",09,02,Sentimental Sponge,3-Apr-11,10
412,SpongeBob,"Alright, nighty-night.",,"Alright, nighty-night.",09,02,Sentimental Sponge,3-Apr-11,10
413,Squidward,"Idiot.  What the...?! SpongeBob, why is my house filled with photos of your dumb junk?",opens his door full of photos. He sees a picture of Pete,"Idiot. [opens his door full of photos. He sees a picture of Pete] What the...?! SpongeBob, why is my house filled with photos of your dumb junk?",09,02,Sentimental Sponge,3-Apr-11,10
414,SpongeBob,"Oh, I forgot to tell you, I took so many pictures I ran out of room in my house. ",He opens the door too filled with photos and Patrick appears sliding with photos,"Oh, I forgot to tell you, I took so many pictures I ran out of room in my house. [He opens the door too filled with photos and Patrick appears sliding with photos]",09,02,Sentimental Sponge,3-Apr-11,10
415,Patrick,Nice dress.,,Nice dress.,09,02,Sentimental Sponge,3-Apr-11,10
416,Squidward, It's a nightshirt!,getting angry,[getting angry] It's a nightshirt!,09,02,Sentimental Sponge,3-Apr-11,10
2308,Narrator,"Ahhh... The Krusty Krab, Bikini Bottom's answer to fine dining. And here we see one of its patrons now.  Ah... yes, moving on. Oh, it is the SpongeBob, creator of the fine cuisine within. Now let us watch.",Patrick runs away from the back of the Krusty Krab dropping grease across his path,"Ahhh... The Krusty Krab, Bikini Bottom's answer to fine dining. And here we see one of its patrons now. [Patrick runs away from the back of the Krusty Krab dropping grease across his path] Ah... yes, moving on. Oh, it is the SpongeBob, creator of the fine cuisine within. Now let us watch.",09,30,Are You Happy Now?,31-Mar-12,10
2309,Squidward,"One Krabby Patty, extra grease. ",SpongeBob chuckles and flips a page in his book.,"One Krabby Patty, extra grease. [SpongeBob chuckles and flips a page in his book.]",09,30,Are You Happy Now?,31-Mar-12,10
2310,SpongeBob,Whoa!,,Whoa!,09,30,Are You Happy Now?,31-Mar-12,10
2311,Squidward,Mmm.,,Mmm.,09,30,Are You Happy Now?,31-Mar-12,10
2312,SpongeBob,Ooh! ,he starts laughing,Ooh! [he starts laughing],09,30,Are You Happy Now?,31-Mar-12,10
2313,Squidward,,growls,[growls],09,30,Are You Happy Now?,31-Mar-12,10
2314,SpongeBob, ,he laughs more and flips a page Gasps and moans,[he laughs more and flips a page] [Gasps and moans],09,30,Are You Happy Now?,31-Mar-12,10
2315,Squidward,Grr...,,Grr...,09,30,Are You Happy Now?,31-Mar-12,10
2316,SpongeBob,,he gasps again and laughs even more,[he gasps again and laughs even more],09,30,Are You Happy Now?,31-Mar-12,10
2317,Squidward,"All right, let me see it.  The Krusty Krab work schedule, what's so great about this?",he picks up the book that SpongeBob was looking at,"All right, let me see it. [he picks up the book that SpongeBob was looking at] The Krusty Krab work schedule, what's so great about this?",09,30,Are You Happy Now?,31-Mar-12,10
2318,SpongeBob," What's so... why, it's my happy book. The Krusty Krab is where all of my happiest memories occurred.",gasps,"[gasps] What's so... why, it's my happy book. The Krusty Krab is where all of my happiest memories occurred.",09,30,Are You Happy Now?,31-Mar-12,10
2319,Squidward,"Hmmm...  Oops, I accidentally burned up your memories.",drops SpongeBob's book,"Hmmm... [drops SpongeBob's book] Oops, I accidentally burned up your memories.",09,30,Are You Happy Now?,31-Mar-12,10
2320,SpongeBob,"Don't worry, Squidward.  I have a whole cabinet of backups.  So what's your happiest memory, Squidward?",walks to his cabinet and opens it Squidward deflates,"Don't worry, Squidward. [walks to his cabinet and opens it] I have a whole cabinet of backups. [Squidward deflates] So what's your happiest memory, Squidward?",09,30,Are You Happy Now?,31-Mar-12,10
2321,Squidward,"Ummm, let me think...    I guess I don't have a happiest memory. Oh, well. ",thinks of TV static and color bars screen sighs walks away,"Ummm, let me think...  [thinks of TV static and color bars screen] [sighs] I guess I don't have a happiest memory. Oh, well. [walks away]",09,30,Are You Happy Now?,31-Mar-12,10
2322,Squidward,Yes?!,,Yes?!,09,30,Are You Happy Now?,31-Mar-12,10
2323,SpongeBob,"Squidward, you don't have a happiest memory?",,"Squidward, you don't have a happiest memory?",09,30,Are You Happy Now?,31-Mar-12,10
2324,Squidward,So what?,,So what?,09,30,Are You Happy Now?,31-Mar-12,10
2325,SpongeBob,How can you live without a happiest memory? Do you cry yourself to sleep at night?,,How can you live without a happiest memory? Do you cry yourself to sleep at night?,09,30,Are You Happy Now?,31-Mar-12,10
2326,Squidward,I hear you crying all the time.,,I hear you crying all the time.,09,30,Are You Happy Now?,31-Mar-12,10
2327,SpongeBob,"Well, with joy, Squidward, with joy.",,"Well, with joy, Squidward, with joy.",09,30,Are You Happy Now?,31-Mar-12,10
2328,Squidward,"Look, I don't need a happy memory, so just get back to your culinary grease factory and leave me alone.",,"Look, I don't need a happy memory, so just get back to your culinary grease factory and leave me alone.",09,30,Are You Happy Now?,31-Mar-12,10
2329,Sandals,"Hey, I'd like to order a Krabby Patty, please.  Okay... can someone else take my order?",Squidward bursts into tears,"Hey, I'd like to order a Krabby Patty, please. [Squidward bursts into tears] Okay... can someone else take my order?",09,30,Are You Happy Now?,31-Mar-12,10
2330,Sandals, I'll wait.,annoyed,[annoyed] I'll wait.,09,30,Are You Happy Now?,31-Mar-12,10
2331,Squidward," You're right, SpongeBob, I don't have a happy memory. This is horrible!",crying,"[crying] You're right, SpongeBob, I don't have a happy memory. This is horrible!",09,30,Are You Happy Now?,31-Mar-12,10
2332,SpongeBob,"Don't worry, Squidward, I'll help you make a happiest memory.",,"Don't worry, Squidward, I'll help you make a happiest memory.",09,30,Are You Happy Now?,31-Mar-12,10
2333,Squidward, Really? Do you think you can?,sniffs,[sniffs] Really? Do you think you can?,09,30,Are You Happy Now?,31-Mar-12,10
2334,SpongeBob, No problem.,puts his arm around Squidward,[puts his arm around Squidward] No problem.,09,30,Are You Happy Now?,31-Mar-12,10
2335,Squidward,"Well, it's against my better judgement, but, okay. ",SpongeBob squeals with excitement,"Well, it's against my better judgement, but, okay. [SpongeBob squeals with excitement]",09,30,Are You Happy Now?,31-Mar-12,10
2336,SpongeBob,"You love music, right, Squidward?",,"You love music, right, Squidward?",09,30,Are You Happy Now?,31-Mar-12,10
2337,Squidward,Mmm hmm.,,Mmm hmm.,09,30,Are You Happy Now?,31-Mar-12,10
2338,SpongeBob,Then this will definitely be your happiest memory!,,Then this will definitely be your happiest memory!,09,30,Are You Happy Now?,31-Mar-12,10
2339,Squidward,"Hey, this isn't so bad. I think I actually feel kinda...happy!",,"Hey, this isn't so bad. I think I actually feel kinda...happy!",09,30,Are You Happy Now?,31-Mar-12,10
2340,SpongeBob,See? Your happiest memory is forming!,,See? Your happiest memory is forming!,09,30,Are You Happy Now?,31-Mar-12,10
2341,SpongeBob,Oops. That was a sour note. ,Notices the violin bow on Squidward's eye,Oops. That was a sour note. [Notices the violin bow on Squidward's eye],09,30,Are You Happy Now?,31-Mar-12,10
2342,Squidward,This is not my happiest memory...,,This is not my happiest memory...,09,30,Are You Happy Now?,31-Mar-12,10
2343,Squidward,Why are we at the Art Museum?,,Why are we at the Art Museum?,09,30,Are You Happy Now?,31-Mar-12,10
2344,SpongeBob,"Well, you love art. Maybe you'll find a happiest moment in here!",,"Well, you love art. Maybe you'll find a happiest moment in here!",09,30,Are You Happy Now?,31-Mar-12,10
2345,Squidward,Great... I get to see all the art of people who have succeeded where I've failed. My art will never be shown in this...   What the? This... this is my sculpture! How did it get here?,Walks into a statue resembling him,Great... I get to see all the art of people who have succeeded where I've failed. My art will never be shown in this... [Walks into a statue resembling him]  What the? This... this is my sculpture! How did it get here?,09,30,Are You Happy Now?,31-Mar-12,10
2346,Curator," Oh! You're just in time! Art lovers, this is Squidward Tentacles! Creator of this piece! ",Walks up to Squidward's sculpture along with a group of fish The group is in awe,"[Walks up to Squidward's sculpture along with a group of fish] Oh! You're just in time! Art lovers, this is Squidward Tentacles! Creator of this piece! [The group is in awe]",09,30,Are You Happy Now?,31-Mar-12,10
2347,SpongeBob,Wow! Your work at a museum Squidward!,,Wow! Your work at a museum Squidward!,09,30,Are You Happy Now?,31-Mar-12,10
2348,Squidward, Gosh! I can't believe it! I think this might be it!,Excited,[Excited] Gosh! I can't believe it! I think this might be it!,09,30,Are You Happy Now?,31-Mar-12,10
2349,SpongeBob,Your happiest memory?,,Your happiest memory?,09,30,Are You Happy Now?,31-Mar-12,10
2350,Squidward,Yeah!,,Yeah!,09,30,Are You Happy Now?,31-Mar-12,10
2351,Curator,And now the performance artist Fiasco will say a few words about this piece ,camera shifts over to Fiasco,And now the performance artist Fiasco will say a few words about this piece [camera shifts over to Fiasco],09,30,Are You Happy Now?,31-Mar-12,10
2352,Squidward,Gosh! Fiasco himself is talking about my art!,,Gosh! Fiasco himself is talking about my art!,09,30,Are You Happy Now?,31-Mar-12,10
2353,Fiasco,Ahem! Squid... ward... go toward... the light...  of my flamethrower! ,takes out a flamethrower burns down Squidward's sculpture and the Art Critic's group claps for him,Ahem! Squid... ward... go toward... the light... [takes out a flamethrower] of my flamethrower! [burns down Squidward's sculpture and the Art Critic's group claps for him],09,30,Are You Happy Now?,31-Mar-12,10
2354,Squidward,And now he's melted it...  Not a happiest memory...,"Fiasco takes away the sign ""Created by Squidward Tentacles"" and replaces it with ""Burned by Fiasco""","And now he's melted it... [Fiasco takes away the sign ""Created by Squidward Tentacles"" and replaces it with ""Burned by Fiasco""] Not a happiest memory...",09,30,Are You Happy Now?,31-Mar-12,10
2355,SpongeBob,Um... it's kinda smokey in here!  You need fresh air!,grabs Squidward's arm,Um... it's kinda smokey in here! [grabs Squidward's arm] You need fresh air!,09,30,Are You Happy Now?,31-Mar-12,10
2356,SpongeBob,What a majestic view!,,What a majestic view!,09,30,Are You Happy Now?,31-Mar-12,10
2357,Squidward,What view?,,What view?,09,30,Are You Happy Now?,31-Mar-12,10
2358,SpongeBob,Oh yeah! I forgot about your blindfold!  Isn't it beautiful?,removes Squidward's blindfold,Oh yeah! I forgot about your blindfold! [removes Squidward's blindfold] Isn't it beautiful?,09,30,Are You Happy Now?,31-Mar-12,10
2359,Squidward, Very nice... except that I'm  afraid of heights!,looks down at his house scared,[looks down at his house] Very nice... except that I'm [scared] afraid of heights!,09,30,Are You Happy Now?,31-Mar-12,10
2360,SpongeBob,Oh! Sorry Squidward! I'll take us down! ,takes out a needle,Oh! Sorry Squidward! I'll take us down! [takes out a needle],09,30,Are You Happy Now?,31-Mar-12,10
2361,Squidward,What?! No!  Oh boy...  Oh yeah...nice view...,SpongeBob pops the balloon he and SpongeBob start flying around and crash into a mountain. he knocks away the basket and notices SpongeBob's behind,What?! No! [SpongeBob pops the balloon] Oh boy... [he and SpongeBob start flying around and crash into a mountain. he knocks away the basket and notices SpongeBob's behind] Oh yeah...nice view...,09,30,Are You Happy Now?,31-Mar-12,10
2362,Harold, Son of a seahorse! Twenty years of training and a couple of amateurs just leap out of a balloon! Here!  You plant it!  All that time and money and resources wasted on...,reaches the top gives SpongeBob his flag walks back down,[reaches the top] Son of a seahorse! Twenty years of training and a couple of amateurs just leap out of a balloon! Here! [gives SpongeBob his flag] You plant it! [walks back down] All that time and money and resources wasted on...,09,30,Are You Happy Now?,31-Mar-12,10
2363,SpongeBob,Hey! We're the first to ever reach the top of Mt. Bikini! Surely that makes for a happiest memory! I claim this mountain in the name of Squidward Tentacles! ,accidentally jams the flag onto Squidward's foot,Hey! We're the first to ever reach the top of Mt. Bikini! Surely that makes for a happiest memory! I claim this mountain in the name of Squidward Tentacles! [accidentally jams the flag onto Squidward's foot],09,30,Are You Happy Now?,31-Mar-12,10
2364,Squidward, Uh oh...,removes the flag from his foot and notices the mountain starting to shake the snow starts to carry him and SpongeBob down the mountain,[removes the flag from his foot and notices the mountain starting to shake] Uh oh...[the snow starts to carry him and SpongeBob down the mountain],09,30,Are You Happy Now?,31-Mar-12,10
2365,Harold,Stupid amateurs...  Fantastic... ,"stops walking and notices the snow the snow carries him, SpongeBob, and Squidward onto Conch Street","Stupid amateurs... [stops walking and notices the snow] Fantastic... [the snow carries him, SpongeBob, and Squidward onto Conch Street]",09,30,Are You Happy Now?,31-Mar-12,10
2366,Squidward,"Time to face facts. I'll never have a happiest memory.  And if I do, it definitely won't involve you.  Hello misery... I'm home...  I might as well go to bed for a hundred years or so.  Wake me when I'm dead... ",opens the snow up like a door and walks out then turns to SpongeBob closes the snow door on SpongeBob and locks it; then walks inside his house and closes the door walks up the stairs and gets on his bed lays down in bed rolls under his bed and sighs,"Time to face facts. I'll never have a happiest memory. [opens the snow up like a door and walks out then turns to SpongeBob] And if I do, it definitely won't involve you. [closes the snow door on SpongeBob and locks it; then walks inside his house and closes the door] Hello misery... I'm home... [walks up the stairs and gets on his bed] I might as well go to bed for a hundred years or so. [lays down in bed] Wake me when I'm dead... [rolls under his bed and sighs]",09,30,Are You Happy Now?,31-Mar-12,10
2367,Narrator,Two weeks later...,,Two weeks later...,09,30,Are You Happy Now?,31-Mar-12,10
2368,SpongeBob," Gary, I am worried about Squidward. He hasn't come out of his house for two weeks now!",at his house,"[at his house] Gary, I am worried about Squidward. He hasn't come out of his house for two weeks now!",09,30,Are You Happy Now?,31-Mar-12,10
2369,Gary,,meows,[meows],09,30,Are You Happy Now?,31-Mar-12,10
