id,speaker,speech,context,raw-dialouge,season,episode,title,airdate,runtime
7281,Mr. Krabs,"This is obscene.  Carl, I need to have a word with...",walks out of the kitchen,"This is obscene. [walks out of the kitchen] Carl, I need to have a word with...",04,07,Selling Out,23-Sep-05,10
7282,Cash Register,Your change is $1.75.,,Your change is $1.75.,04,07,Selling Out,23-Sep-05,10
7283,Mr. Krabs,"Automated cash register? Noo!  Hey, Carl, what have you done to me restaurant? Processed Krabby Patties? Computerized registers?",eyes roll back in his head,"Automated cash register? Noo! [eyes roll back in his head] Hey, Carl, what have you done to me restaurant? Processed Krabby Patties? Computerized registers?",04,07,Selling Out,23-Sep-05,10
7284,Carl,Look around you. Our customers are quite content with the contrived and the mediocre. ,"customer falls asleep, snoring","Look around you. Our customers are quite content with the contrived and the mediocre. [customer falls asleep, snoring]",04,07,Selling Out,23-Sep-05,10
7285,Mr. Krabs,"That's because they don't know what they're eating.  Excuse me, ma'am, do you know what's in that Krabby Patty you're eating?","grabs a pile of the gray sludge from the Krabby Patty making machine in the kitchen, then walks up to a customer","That's because they don't know what they're eating. [grabs a pile of the gray sludge from the Krabby Patty making machine in the kitchen, then walks up to a customer] Excuse me, ma'am, do you know what's in that Krabby Patty you're eating?",04,07,Selling Out,23-Sep-05,10
7286,Martha Smith,No. ,Mr. Krabs shows her a pile of the gray sludge. The customer screams and runs out,No. [Mr. Krabs shows her a pile of the gray sludge. The customer screams and runs out],04,07,Selling Out,23-Sep-05,10
7287,Mr. Krabs,"See that? Without all your smoke &amp; mirrors, no one would stomach this garbage.",,"See that? Without all your smoke &amp; mirrors, no one would stomach this garbage.",04,07,Selling Out,23-Sep-05,10
7288,Frank,What'd he say? Garbage? ,customers notice what's in the Krabby Patties and everyone runs out,What'd he say? Garbage? [customers notice what's in the Krabby Patties and everyone runs out],04,07,Selling Out,23-Sep-05,10
7289,Carl,"Eugene, you're in violation of your contract.",,"Eugene, you're in violation of your contract.",04,07,Selling Out,23-Sep-05,10
7290,Mr. Krabs,Rules! Here's a rule for ya: people can't eat stain glass barstools!  I'll show you automated!,throws barstool into the big screen TV and takes the cash register to the kitchen,Rules! Here's a rule for ya: people can't eat stain glass barstools! [throws barstool into the big screen TV and takes the cash register to the kitchen] I'll show you automated!,04,07,Selling Out,23-Sep-05,10
7291,Carl,Mr. Blandy? Code red! Free thinker!,,Mr. Blandy? Code red! Free thinker!,04,07,Selling Out,23-Sep-05,10
7292,Howard,"Mr. Krabs, is there a problem here?",,"Mr. Krabs, is there a problem here?",04,07,Selling Out,23-Sep-05,10
7293,Mr. Krabs,"You better believe there's a problem! I used to kiss the ground you walked on, Blandy! But after seeing this, I wouldn't even spit in your direction! Krabby Patties are supposed to be made by hand, one at a time! Not on a conveyor belt! ",Krabby Patty machine inflates and about to blow up.,"You better believe there's a problem! I used to kiss the ground you walked on, Blandy! But after seeing this, I wouldn't even spit in your direction! Krabby Patties are supposed to be made by hand, one at a time! Not on a conveyor belt! [Krabby Patty machine inflates and about to blow up.]",04,07,Selling Out,23-Sep-05,10
7294,Carl,"Oh, my.  Does this mean I won't get that raise, sir?",The garbage blows up from the kitchen and blows everybody away off the Krabby O'Monday’s including the employees. The restaurant blows up and got destroyed. Carl was seen floating away.,"Oh, my. [The garbage blows up from the kitchen and blows everybody away off the Krabby O'Monday’s including the employees. The restaurant blows up and got destroyed. Carl was seen floating away.] Does this mean I won't get that raise, sir?",04,07,Selling Out,23-Sep-05,10
7295,Howard, It's ruined!,he looks at the restaurant which is destroyed by the gray meat,[he looks at the restaurant which is destroyed by the gray meat] It's ruined!,04,07,Selling Out,23-Sep-05,10
7296,Friend,We'll have to sell it. We'll be lucky if we get a fraction of what we paid for it. ,Mr. Krabs drives up with boat full of suitcases,We'll have to sell it. We'll be lucky if we get a fraction of what we paid for it. [Mr. Krabs drives up with boat full of suitcases],04,07,Selling Out,23-Sep-05,10
7297,Mr. Krabs,I'll buy it for full price.,,I'll buy it for full price.,04,07,Selling Out,23-Sep-05,10
7298,Friend,Sold. We won't need your contract anymore.  Nice doing business with you.,rips off the contract,Sold. We won't need your contract anymore. [rips off the contract] Nice doing business with you.,04,07,Selling Out,23-Sep-05,10
7299,Mr. Krabs,"Pleasure's all mine. Now get out of me restaurant.  Well, we did it, boys.  The Krusty Krab is ours again. Ya know, in a fit of maniacal rage, I may have destroyed the restaurant, scared away all our customers, and forced us into bankruptcy because I returned nearly every penny I sold this stink heap for, but it was all worth it. And I got back the love of my dear friends.","laughs while Howard and his friends walks away, leaving SpongeBob and Squidward. puts the hats on them","Pleasure's all mine. Now get out of me restaurant. [laughs while Howard and his friends walks away, leaving SpongeBob and Squidward.] Well, we did it, boys. [puts the hats on them] The Krusty Krab is ours again. Ya know, in a fit of maniacal rage, I may have destroyed the restaurant, scared away all our customers, and forced us into bankruptcy because I returned nearly every penny I sold this stink heap for, but it was all worth it. And I got back the love of my dear friends.",04,07,Selling Out,23-Sep-05,10
7300,Squidward,"Really, Mr. Krabs?",,"Really, Mr. Krabs?",04,07,Selling Out,23-Sep-05,10
7301,Mr. Krabs,"No, not really. Get back to work! ","He hands them Spatula and the Mop. SpongeBob was glad while Squidward was annoyed leaving Mr. Krabs, who now  pushes the key to open the register and ends with dollar signs.","No, not really. Get back to work! [He hands them Spatula and the Mop. SpongeBob was glad while Squidward was annoyed leaving Mr. Krabs, who now  pushes the key to open the register and ends with dollar signs.]",04,07,Selling Out,23-Sep-05,10
10145,SpongeBob,"Oh, Squidward!",,"Oh, Squidward!",04,08,Funny Pants,23-Sep-05,10
10146,Squidward," What do you want, SpongeBob?",opens his window,"[opens his window] What do you want, SpongeBob?",04,08,Funny Pants,23-Sep-05,10
10147,SpongeBob,"Time for work, Squidward. Another day, another dollar. ",laughs,"Time for work, Squidward. Another day, another dollar. [laughs]",04,08,Funny Pants,23-Sep-05,10
10148,Squidward,More like another nickel.,,More like another nickel.,04,08,Funny Pants,23-Sep-05,10
10149,SpongeBob," Good one, Squidward!  Another day, another nickel. ",laughs scene cuts to Squidward and SpongeBob walking down the street and SpongeBob is laughing laughs,"[laughs] Good one, Squidward! [scene cuts to Squidward and SpongeBob walking down the street and SpongeBob is laughing] Another day, another nickel. [laughs]",04,08,Funny Pants,23-Sep-05,10
10150,Squidward,It's not that funny.,,It's not that funny.,04,08,Funny Pants,23-Sep-05,10
10151,SpongeBob,"It's funny, because it's true! ",laughs. SpongeBob clings on to Squidward's legs as they walk into the Krusty Krab,"It's funny, because it's true! [laughs. SpongeBob clings on to Squidward's legs as they walk into the Krusty Krab]",04,08,Funny Pants,23-Sep-05,10
10152,Squidward,Move over. ,flicks SpongeBob off his legs and into the kitchen,Move over. [flicks SpongeBob off his legs and into the kitchen],04,08,Funny Pants,23-Sep-05,10
10153,SpongeBob, Nickel. ,peeks through the kitchen window laughs,[peeks through the kitchen window] Nickel. [laughs],04,08,Funny Pants,23-Sep-05,10
10154,Squidward, Here's your food.  It's not that funny!  Please make it stop! ,brings food tray over to a customer SpongeBob is laughing behind him slams tray down SpongeBob is running into the kitchen then out of Mr. Krabs office still laughing. Scene zooms into Squidward with a bunch of SpongeBobs laughing around his head. Scene cuts to Squidward flipping the 'OPEN' sign to 'CLOSED' then walking out of the Krusty Krab with SpongeBob still laughing. Squidward enters his house then shuts the door in SpongeBob's face,[brings food tray over to a customer] Here's your food. [SpongeBob is laughing behind him] It's not that funny! [slams tray down] Please make it stop! [SpongeBob is running into the kitchen then out of Mr. Krabs office still laughing. Scene zooms into Squidward with a bunch of SpongeBobs laughing around his head. Scene cuts to Squidward flipping the 'OPEN' sign to 'CLOSED' then walking out of the Krusty Krab with SpongeBob still laughing. Squidward enters his house then shuts the door in SpongeBob's face],04,08,Funny Pants,23-Sep-05,10
10155,SpongeBob,"Okay, Squidward, see you tomorrow. ",laughs. Scene cuts to morning at the Krusty Krab,"Okay, Squidward, see you tomorrow. [laughs. Scene cuts to morning at the Krusty Krab]",04,08,Funny Pants,23-Sep-05,10
10156,Customer #1,And always check for spare change.,,And always check for spare change.,04,08,Funny Pants,23-Sep-05,10
10157,SpongeBob,"Another day, another...nickel!  2 Krabby Patties.",brings food to customer,"Another day, another...nickel! [brings food to customer] 2 Krabby Patties.",04,08,Funny Pants,23-Sep-05,10
10158,Customer #2,"Thanks, kid.",,"Thanks, kid.",04,08,Funny Pants,23-Sep-05,10
10159,SpongeBob,"Another day, another nickel.",,"Another day, another nickel.",04,08,Funny Pants,23-Sep-05,10
10160,Customer #2,Oh. ,all 3 of them laugh,Oh. [all 3 of them laugh],04,08,Funny Pants,23-Sep-05,10
10161,Squidward,"He's gone laughing tormentor.  This could be my chance.  SpongeBob, you don't look well!","SpongeBob continues to laugh but every few seconds, he gets an ache in his side and Squidward takes notice of this enters kitchen","He's gone laughing tormentor. [SpongeBob continues to laugh but every few seconds, he gets an ache in his side and Squidward takes notice of this] This could be my chance. [enters kitchen] SpongeBob, you don't look well!",04,08,Funny Pants,23-Sep-05,10
10162,SpongeBob,I don't?,,I don't?,04,08,Funny Pants,23-Sep-05,10
10163,Squidward,No. You should sit down.,,No. You should sit down.,04,08,Funny Pants,23-Sep-05,10
10164,SpongeBob,But...,,But...,04,08,Funny Pants,23-Sep-05,10
10165,Squidward," Shh, shh, shh.  You're burning up, SpongeBob.",sticks a cooking thermometer in SpongeBob's mouth feels his forehead,"[sticks a cooking thermometer in SpongeBob's mouth] Shh, shh, shh. [feels his forehead] You're burning up, SpongeBob.",04,08,Funny Pants,23-Sep-05,10
10166,SpongeBob,I am?,,I am?,04,08,Funny Pants,23-Sep-05,10
10167,Squidward,"Tell me, SpongeBob, have your sides been hurting?",,"Tell me, SpongeBob, have your sides been hurting?",04,08,Funny Pants,23-Sep-05,10
10168,SpongeBob,"Yeah, a little.",,"Yeah, a little.",04,08,Funny Pants,23-Sep-05,10
10169,Squidward,And your temperature is 175 degrees!,,And your temperature is 175 degrees!,04,08,Funny Pants,23-Sep-05,10
10170,SpongeBob,It's that bad?,,It's that bad?,04,08,Funny Pants,23-Sep-05,10
10171,Squidward,"Oh, no, no, no, no, no, no. Unless you've been doing a lot of laughing.",,"Oh, no, no, no, no, no, no. Unless you've been doing a lot of laughing.",04,08,Funny Pants,23-Sep-05,10
10172,SpongeBob,"I have been laughing a lot, lately.",,"I have been laughing a lot, lately.",04,08,Funny Pants,23-Sep-05,10
10173,Squidward," SpongeBob, you've got to be careful! You're going to burn out your laugh box.",gasps,"[gasps] SpongeBob, you've got to be careful! You're going to burn out your laugh box.",04,08,Funny Pants,23-Sep-05,10
10174,SpongeBob,My laugh box?,,My laugh box?,04,08,Funny Pants,23-Sep-05,10
10175,Squidward,"Yes, it's the part of your body that enables laughter. If you use it too long without giving it a break, it burns out and you can never laugh again.",,"Yes, it's the part of your body that enables laughter. If you use it too long without giving it a break, it burns out and you can never laugh again.",04,08,Funny Pants,23-Sep-05,10
10176,SpongeBob,"Is that what happened to you, Squidward?",,"Is that what happened to you, Squidward?",04,08,Funny Pants,23-Sep-05,10
10177,Squidward,"Yes. What? No! Listen, SpongeBob, this is serious. If you burn your laugh box you live your whole life without ever laughing again. ",scene fades to Sandy walking up to Patrick,"Yes. What? No! Listen, SpongeBob, this is serious. If you burn your laugh box you live your whole life without ever laughing again. [scene fades to Sandy walking up to Patrick]",04,08,Funny Pants,23-Sep-05,10
10178,Sandy,"Hey, Patrick, you want to hear a joke?",,"Hey, Patrick, you want to hear a joke?",04,08,Funny Pants,23-Sep-05,10
10179,Patrick,"Sure, Sandy.",,"Sure, Sandy.",04,08,Funny Pants,23-Sep-05,10
10180,SpongeBob," Sure, I'd love a good laugh.",in a lung capacity machine,"[in a lung capacity machine] Sure, I'd love a good laugh.",04,08,Funny Pants,23-Sep-05,10
10181,Sandy,What has four wheels and flies? A garbage truck! ,Sandy and Patrick laugh normally while SpongeBob's laugh is robotic. Sandy and Patrick giggle nervously and backs away slowly,What has four wheels and flies? A garbage truck! [Sandy and Patrick laugh normally while SpongeBob's laugh is robotic. Sandy and Patrick giggle nervously and backs away slowly],04,08,Funny Pants,23-Sep-05,10
10182,SpongeBob,"I don't want to burn out my laugh box, Squidward.",,"I don't want to burn out my laugh box, Squidward.",04,08,Funny Pants,23-Sep-05,10
10183,Squidward,"Well, the most important thing is to stop laughing. Any laugh at all could be dangerous.",,"Well, the most important thing is to stop laughing. Any laugh at all could be dangerous.",04,08,Funny Pants,23-Sep-05,10
10184,SpongeBob,How long do I have to avoid laughing?,,How long do I have to avoid laughing?,04,08,Funny Pants,23-Sep-05,10
10185,Squidward,"Gosh, SpongeBob, I'd say at least for the rest of the day. But you better go 24 hours just to be safe.",,"Gosh, SpongeBob, I'd say at least for the rest of the day. But you better go 24 hours just to be safe.",04,08,Funny Pants,23-Sep-05,10
10186,SpongeBob,"Thank you so much, Squidward! I don't know what I'd do without you!  A day without laughter is a small price to pay to save my laugh box from utter destruction. I must remain vigilant.  Nothing funny over there.  Nothing funny over here.",later SpongeBob is walking out of the Krusty Krab looks over to his right looks over to his left,"Thank you so much, Squidward! I don't know what I'd do without you! [later SpongeBob is walking out of the Krusty Krab] A day without laughter is a small price to pay to save my laugh box from utter destruction. I must remain vigilant. [looks over to his right] Nothing funny over there. [looks over to his left] Nothing funny over here.",04,08,Funny Pants,23-Sep-05,10
10187,Patrick,"Hey, SpongeBob, how's it going?",,"Hey, SpongeBob, how's it going?",04,08,Funny Pants,23-Sep-05,10
10188,SpongeBob," Patrick, banana peel, don't!",notices banana peel in front of Patrick on the ground,"[notices banana peel in front of Patrick on the ground] Patrick, banana peel, don't!",04,08,Funny Pants,23-Sep-05,10
10189,Patrick,What'd you say? ,slips on banana peel,What'd you say? [slips on banana peel],04,08,Funny Pants,23-Sep-05,10
10190,SpongeBob,"Oh, no. ",stifles laughter,"Oh, no. [stifles laughter]",04,08,Funny Pants,23-Sep-05,10
10191,Patrick,"Hey, what the... ",slips on banana peel again,"Hey, what the... [slips on banana peel again]",04,08,Funny Pants,23-Sep-05,10
10192,SpongeBob,"Wait a minute, Patrick!  Please stop!",Patrick slips on the banana peel again,"Wait a minute, Patrick! [Patrick slips on the banana peel again] Please stop!",04,08,Funny Pants,23-Sep-05,10
10193,Patrick,Right foot first...,,Right foot first...,04,08,Funny Pants,23-Sep-05,10
10194,SpongeBob,"Wait, Patrick, I can't laugh.",,"Wait, Patrick, I can't laugh.",04,08,Funny Pants,23-Sep-05,10
10195,Patrick,"You can't? Oh, I know what to do!  That usually knocks him out. ",flaps his lips and SpongeBob runs away continues flapping his lips then slips on the banana peel again,"You can't? Oh, I know what to do! [flaps his lips and SpongeBob runs away] That usually knocks him out. [continues flapping his lips then slips on the banana peel again]",04,08,Funny Pants,23-Sep-05,10
10196,SpongeBob," Get a grip on yourself, SpongeBob. You're in control.  Just back away from the whoopee cushion, SpongeBob.  They're everywhere. Everywhere!",runs behind a building steps on a whoopee cushion steps on another whoopee cushion. He gasps,"[runs behind a building] Get a grip on yourself, SpongeBob. You're in control. [steps on a whoopee cushion] Just back away from the whoopee cushion, SpongeBob. [steps on another whoopee cushion. He gasps] They're everywhere. Everywhere!",04,08,Funny Pants,23-Sep-05,10
10197,Delivery Fish,Look out for that pie truck! ,pie truck crashes into the whoopee cushion truck. SpongeBob laughs a little as the big pie on top of the truck falls on the driver,Look out for that pie truck! [pie truck crashes into the whoopee cushion truck. SpongeBob laughs a little as the big pie on top of the truck falls on the driver],04,08,Funny Pants,23-Sep-05,10
10198,SpongeBob,"I gotta get outta here.  There's nothing funny up here. But just to be safe...  Ah, I made it 24 hours without laughing.  That's odd.  I've lost my laugh.  I've lost my laugh! ","runs out of the Bikini Bottom city limits digs himself a hole to bury himself in. He gets in. Now only his nose is seen. He stays there as the day turns to night, then it is morning and a clam crows like a rooster tries to laugh, but wheezes instead wheezes again, with a weird deflating sound screams and runs back into Bikini Bottom screams again, then knocks on Patrick's rock","I gotta get outta here. [runs out of the Bikini Bottom city limits] There's nothing funny up here. But just to be safe... [digs himself a hole to bury himself in. He gets in. Now only his nose is seen. He stays there as the day turns to night, then it is morning and a clam crows like a rooster] Ah, I made it 24 hours without laughing. [tries to laugh, but wheezes instead] That's odd. [wheezes again, with a weird deflating sound] I've lost my laugh. [screams and runs back into Bikini Bottom] I've lost my laugh! [screams again, then knocks on Patrick's rock]",04,08,Funny Pants,23-Sep-05,10
10199,Patrick,"Hi, SpongeBob.",,"Hi, SpongeBob.",04,08,Funny Pants,23-Sep-05,10
10200,SpongeBob,"It's terrible, Patrick. I can't laugh anymore!",,"It's terrible, Patrick. I can't laugh anymore!",04,08,Funny Pants,23-Sep-05,10
10201,Patrick,What happened?,,What happened?,04,08,Funny Pants,23-Sep-05,10
10202,SpongeBob,I went a whole day without laughing and now my laugh is gone.,,I went a whole day without laughing and now my laugh is gone.,04,08,Funny Pants,23-Sep-05,10
10203,Patrick,"Let me take a look.  Hmmm, it's dark in here. I better light a match. ","inserts his head into SpongeBob's mouth lights a match. Smoke fills SpongeBob and Patrick can't get him off his head so he runs around screaming. Later, at the Krusty Krab","Let me take a look. [inserts his head into SpongeBob's mouth] Hmmm, it's dark in here. I better light a match. [lights a match. Smoke fills SpongeBob and Patrick can't get him off his head so he runs around screaming. Later, at the Krusty Krab]",04,08,Funny Pants,23-Sep-05,10
10204,Mr. Krabs,Come in.,,Come in.,04,08,Funny Pants,23-Sep-05,10
10205,SpongeBob, Mr. Krabs?,crying,[crying] Mr. Krabs?,04,08,Funny Pants,23-Sep-05,10
10206,Mr. Krabs,"What's wrong, boy?",,"What's wrong, boy?",04,08,Funny Pants,23-Sep-05,10
10207,SpongeBob,I lost my laugh.,,I lost my laugh.,04,08,Funny Pants,23-Sep-05,10
10208,Mr. Krabs,"You've come to the right place, son. Ya know, there's one thing that always makes me laugh.  Don't it just tickle you, boy?",both look at money but only Mr. Krabs laughs,"You've come to the right place, son. Ya know, there's one thing that always makes me laugh. [both look at money but only Mr. Krabs laughs] Don't it just tickle you, boy?",04,08,Funny Pants,23-Sep-05,10
10209,SpongeBob,Not really.,,Not really.,04,08,Funny Pants,23-Sep-05,10
10210,Mr. Krabs,This calls for drastic measures. I don't usually do this but you seem desperate. touch it.,,This calls for drastic measures. I don't usually do this but you seem desperate. touch it.,04,08,Funny Pants,23-Sep-05,10
10211,SpongeBob, Nothing.,touches money,[touches money] Nothing.,04,08,Funny Pants,23-Sep-05,10
10212,Mr. Krabs,"Oh, this is worse than I thought. After all, money is the ultimate source of joy.",,"Oh, this is worse than I thought. After all, money is the ultimate source of joy.",04,08,Funny Pants,23-Sep-05,10
10213,SpongeBob,Maybe I should ask Sandy. She's a scientist. ,later at Sandy's treedome,Maybe I should ask Sandy. She's a scientist. [later at Sandy's treedome],04,08,Funny Pants,23-Sep-05,10
10214,Sandy,"Oh, it's easy if you approach it scientifically, SpongeBob. Now, what is laughter?",,"Oh, it's easy if you approach it scientifically, SpongeBob. Now, what is laughter?",04,08,Funny Pants,23-Sep-05,10
10215,SpongeBob,"The thing that used to give my life meaning and purpose, but now mocks me with its cruel indifference.",,"The thing that used to give my life meaning and purpose, but now mocks me with its cruel indifference.",04,08,Funny Pants,23-Sep-05,10
10216,Sandy," But scientifically speaking, it's caused by your epiglottis constricting your larynx causing irregular air intake and respiratory upset.",pulls down a chart of the body,"[pulls down a chart of the body] But scientifically speaking, it's caused by your epiglottis constricting your larynx causing irregular air intake and respiratory upset.",04,08,Funny Pants,23-Sep-05,10
10217,SpongeBob,Sounds painful.,,Sounds painful.,04,08,Funny Pants,23-Sep-05,10
10218,Sandy,"Science makes everything sound painful, SpongeBob.  Now, here's a humor theory textbook, laugh mechanics, and the quantum giggle theory.",hands SpongeBob a bunch of books,"Science makes everything sound painful, SpongeBob. [hands SpongeBob a bunch of books] Now, here's a humor theory textbook, laugh mechanics, and the quantum giggle theory.",04,08,Funny Pants,23-Sep-05,10
10219,SpongeBob,"Thank you, Sandy.",,"Thank you, Sandy.",04,08,Funny Pants,23-Sep-05,10
10220,Squidward,"Ah, it sure is peaceful around here since SquarePants became a sad sack.",,"Ah, it sure is peaceful around here since SquarePants became a sad sack.",04,08,Funny Pants,23-Sep-05,10
10221,SpongeBob,I read all the books and still nothing. I guess I'll never laugh again. ,moans and groans into his pineapple,I read all the books and still nothing. I guess I'll never laugh again. [moans and groans into his pineapple],04,08,Funny Pants,23-Sep-05,10
10222,Squidward,I really hate to see the little guy sad but not as much as I hate to see him happy. ,"laughs. ""Later that same evening timecard is shown and the French narrator reads it","I really hate to see the little guy sad but not as much as I hate to see him happy. [laughs. ""Later that same evening timecard is shown and the French narrator reads it]",04,08,Funny Pants,23-Sep-05,10
10223,Narrator,Later that same evening...,,Later that same evening...,04,08,Funny Pants,23-Sep-05,10
10224,Squidward," I think I found the one thing I hate more than his laugh. I'm sure he'll cry himself out soon.  What have I done?  Oh, that's it! This charade has to end. ",is playing clarinet when he hears SpongeBob crying SpongeBob cries tears on the side of Squidward's house and night turns into day as Squidward's house plugs up its ears SpongeBob cries a river into Squidward's house causing it to flood him outside realizes his feet are underwater and walks to SpongeBob's house. He knocks on SpongeBob's door and lots of tears come out,"[is playing clarinet when he hears SpongeBob crying] I think I found the one thing I hate more than his laugh. I'm sure he'll cry himself out soon. [SpongeBob cries tears on the side of Squidward's house and night turns into day as Squidward's house plugs up its ears] What have I done? [SpongeBob cries a river into Squidward's house causing it to flood him outside] Oh, that's it! This charade has to end. [realizes his feet are underwater and walks to SpongeBob's house. He knocks on SpongeBob's door and lots of tears come out]",04,08,Funny Pants,23-Sep-05,10
10225,SpongeBob,"Hi, Squidward.",,"Hi, Squidward.",04,08,Funny Pants,23-Sep-05,10
10226,Squidward,"SpongeBob, this infernal crying has to stop.",,"SpongeBob, this infernal crying has to stop.",04,08,Funny Pants,23-Sep-05,10
10227,SpongeBob,"But Squidward, I...I broke my laugh box! ","sprays a fountain of tears into Squidward's face. Squidward puts his tentacles over SpongeBob's eyes, stopping the tears","But Squidward, I...I broke my laugh box! [sprays a fountain of tears into Squidward's face. Squidward puts his tentacles over SpongeBob's eyes, stopping the tears]",04,08,Funny Pants,23-Sep-05,10
10228,Squidward,"SpongeBob, there's no such thing as a laugh box! I made the whole thing up to get some peace from your insipid laughter!",,"SpongeBob, there's no such thing as a laugh box! I made the whole thing up to get some peace from your insipid laughter!",04,08,Funny Pants,23-Sep-05,10
10229,SpongeBob,You mean...my laugh box isn't broken and it was a cruel lie that sent me into spiral depression.,,You mean...my laugh box isn't broken and it was a cruel lie that sent me into spiral depression.,04,08,Funny Pants,23-Sep-05,10
10230,Squidward,"(taken aback by the revelation) Uhh, well it sounds pretty harsh when you put it that way, but yes.",,"(taken aback by the revelation) Uhh, well it sounds pretty harsh when you put it that way, but yes.",04,08,Funny Pants,23-Sep-05,10
10231,SpongeBob,I could laugh the whole time?,,I could laugh the whole time?,04,08,Funny Pants,23-Sep-05,10
10232,Squidward,Yeah.  You really fell for it.,both laugh,Yeah. [both laugh] You really fell for it.,04,08,Funny Pants,23-Sep-05,10
10233,SpongeBob,I guess I did.,,I guess I did.,04,08,Funny Pants,23-Sep-05,10
10234,Squidward,You even fell for the ol' thermometer in the boiling oil routine. ,laughs,You even fell for the ol' thermometer in the boiling oil routine. [laughs],04,08,Funny Pants,23-Sep-05,10
10235,SpongeBob," It's really not that funny, Squidward.",stops laughing,"[stops laughing] It's really not that funny, Squidward.",04,08,Funny Pants,23-Sep-05,10
10236,Squidward,It's hilarious!,,It's hilarious!,04,08,Funny Pants,23-Sep-05,10
10237,SpongeBob,"See ya later, Squidward. ",goes into his house,"See ya later, Squidward. [goes into his house]",04,08,Funny Pants,23-Sep-05,10
10238,Squidward, Break your laugh box! What a schlemiel.  yahhhh! ,"still laughing his laughter turns to coughing as his sides started aching Squidward inhales deeply and lets out a long cough, (thus losing his laughter) and falls flat to the ground, while two paramedics come take him to the hospital","[still laughing] Break your laugh box! What a schlemiel. [his laughter turns to coughing as his sides started aching] yahhhh! [Squidward inhales deeply and lets out a long cough, (thus losing his laughter) and falls flat to the ground, while two paramedics come take him to the hospital]",04,08,Funny Pants,23-Sep-05,10
10239,Patrick,"Look, he's waking up.",,"Look, he's waking up.",04,08,Funny Pants,23-Sep-05,10
10240,Squidward,(groans) Where am I?,,(groans) Where am I?,04,08,Funny Pants,23-Sep-05,10
10241,Sandy,"You're in the hospital, silly. You broke your laugh box.",,"You're in the hospital, silly. You broke your laugh box.",04,08,Funny Pants,23-Sep-05,10
10242,Mr. Krabs,"The doctor said it was the most tiny, dried-out, underused laugh box he ever laid eyes on.",,"The doctor said it was the most tiny, dried-out, underused laugh box he ever laid eyes on.",04,08,Funny Pants,23-Sep-05,10
10243,Patrick,So they cut it out.,,So they cut it out.,04,08,Funny Pants,23-Sep-05,10
10244,Squidward,Cut it out?!,,Cut it out?!,04,08,Funny Pants,23-Sep-05,10
10245,Patrick,"Yeah, wanna see it?  It's fun to shake it up and watch it bounce around.",holds up jar with Squidward's laugh box in it,"Yeah, wanna see it? [holds up jar with Squidward's laugh box in it] It's fun to shake it up and watch it bounce around.",04,08,Funny Pants,23-Sep-05,10
10246,Squidward, Gimme! Oh. I can never laugh again?,screams,[screams] Gimme! Oh. I can never laugh again?,04,08,Funny Pants,23-Sep-05,10
10247,Doctor,Nonsense. Your laugh should be stronger than ever.,,Nonsense. Your laugh should be stronger than ever.,04,08,Funny Pants,23-Sep-05,10
10248,Squidward,"But, you cut out my laugh box.",,"But, you cut out my laugh box.",04,08,Funny Pants,23-Sep-05,10
10249,Doctor,"Yes, but uhh, one of your friends generously allowed us to transplant part of theirs to you.",,"Yes, but uhh, one of your friends generously allowed us to transplant part of theirs to you.",04,08,Funny Pants,23-Sep-05,10
10250,Patrick,Nope.,,Nope.,04,08,Funny Pants,23-Sep-05,10
10251,Mr. Krabs,They wouldn't pay me.,,They wouldn't pay me.,04,08,Funny Pants,23-Sep-05,10
10252,Sandy,You're getting warmer.,,You're getting warmer.,04,08,Funny Pants,23-Sep-05,10
10253,Squidward, SpongeBob? ,SpongeBob shows his scar laughs like SpongeBob,[SpongeBob shows his scar] SpongeBob? [laughs like SpongeBob],04,08,Funny Pants,23-Sep-05,10
10254,SpongeBob,"Hey, you laugh just like me.  Ah, there he goes off to share his laugh with the world. ",both laugh. Squidward laughs too much so he runs through the wall laughs,"Hey, you laugh just like me. [both laugh. Squidward laughs too much so he runs through the wall] Ah, there he goes off to share his laugh with the world. [laughs]",04,08,Funny Pants,23-Sep-05,10
11639,Patrick,Yeah?,,Yeah?,04,31,Rule of Dumb,19-Feb-07,10
11640,Starfish,"Good day, sir. I am...",,"Good day, sir. I am...",04,31,Rule of Dumb,19-Feb-07,10
11641,Patrick, I know exactly who you are! ,gasp closes rock,[gasp] I know exactly who you are! [closes rock],04,31,Rule of Dumb,19-Feb-07,10
11642,SpongeBob,"Ah, there's nothing like spending quality time with my Gare-Gare.",,"Ah, there's nothing like spending quality time with my Gare-Gare.",04,31,Rule of Dumb,19-Feb-07,10
11643,Lady on TV,"Jason, I have to be honest. There's someone else. ",grabs an elderly fish,"Jason, I have to be honest. There's someone else. [grabs an elderly fish]",04,31,Rule of Dumb,19-Feb-07,10
11644,Man on TV,Grandpa!,,Grandpa!,04,31,Rule of Dumb,19-Feb-07,10
11645,Patrick," SpongeBob, help! He's onto me! I don't have much time! ",pokes head out of TV pants. Makes a fire in SpongeBob's living room and burns some of his books,"[pokes head out of TV] SpongeBob, help! He's onto me! I don't have much time! [pants. Makes a fire in SpongeBob's living room and burns some of his books]",04,31,Rule of Dumb,19-Feb-07,10
11646,SpongeBob,"Patrick, what are you doing?",,"Patrick, what are you doing?",04,31,Rule of Dumb,19-Feb-07,10
